Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
120060 TARAUACA;21;0;0;0;0;21;2007
120070 XAPURI;9;0;0;0;0;9;2007
120080 PORTO ACRE;7;0;0;0;0;7;2007
130002 ALVARAES;2;0;0;0;0;2;2007
130006 AMATURA;1;0;0;0;0;1;2007
130008 ANAMA;1;0;0;0;0;1;2007
130010 ANORI;2;0;0;0;0;2;2007
130014 APUI;6;0;0;0;0;6;2007
130020 ATALAIA DO NORTE;2;0;0;0;0;2;2007
130030 AUTAZES;10;0;0;0;0;10;2007
130040 BARCELOS;5;0;0;0;0;5;2007
130050 BARREIRINHA;27;0;0;0;0;27;2007
130060 BENJAMIN CONSTANT;10;0;0;0;0;10;2007
130063 BERURI;2;0;0;0;0;2;2007
130068 BOA VISTA DO RAMOS;2;0;0;0;0;2;2007
130070 BOCA DO ACRE;10;0;0;0;0;10;2007
130080 BORBA;15;0;0;0;0;15;2007
130083 CAAPIRANGA;4;0;0;0;0;4;2007
130090 CANUTAMA;2;0;0;0;0;2;2007
130100 CARAUARI;6;0;0;0;0;6;2007
130110 CAREIRO;18;0;0;0;0;18;2007
130115 CAREIRO DA VARZEA;11;0;0;0;0;11;2007
130120 COARI;15;0;0;0;0;15;2007
130130 CODAJAS;8;0;0;0;0;8;2007
130140 EIRUNEPE;4;0;0;0;0;4;2007
130150 ENVIRA;4;0;0;0;0;4;2007
130160 FONTE BOA;5;0;0;0;0;5;2007
130165 GUAJARA;2;0;0;0;0;2;2007
130170 HUMAITA;8;0;0;0;0;8;2007
130180 IPIXUNA;7;0;0;0;0;7;2007
130185 IRANDUBA;10;0;0;0;0;10;2007
130190 ITACOATIARA;15;0;0;0;0;15;2007
130195 ITAMARATI;1;0;0;0;0;1;2007
130200 ITAPIRANGA;4;0;0;0;0;4;2007
130210 JAPURA;1;0;0;0;0;1;2007
130220 JURUA;2;0;0;0;0;2;2007
130230 JUTAI;3;0;0;0;0;3;2007
130240 LABREA;6;0;0;0;0;6;2007
130250 MANACAPURU;18;0;0;0;0;18;2007
130255 MANAQUIRI;2;0;0;0;0;2;2007
130260 MANAUS;905;0;0;0;0;905;2007
130270 MANICORE;4;0;0;0;0;4;2007
130280 MARAA;6;0;0;0;0;6;2007
130290 MAUES;14;0;0;0;0;14;2007
130300 NHAMUNDA;14;0;0;0;0;14;2007
130310 NOVA OLINDA DO NORTE;12;0;0;0;0;12;2007
130320 NOVO AIRAO;9;0;0;0;0;9;2007
130330 NOVO ARIPUANA;4;0;0;0;0;4;2007
130340 PARINTINS;30;0;0;0;0;30;2007
130350 PAUINI;4;0;0;0;0;4;2007
130353 PRESIDENTE FIGUEIREDO;22;0;0;0;0;22;2007
130356 RIO PRETO DA EVA;20;0;0;0;0;20;2007
130360 SANTA ISABEL DO RIO NEGRO;5;0;0;0;0;5;2007
130370 SANTO ANTONIO DO ICA;2;0;0;0;0;2;2007
130380 SAO GABRIEL DA CACHOEIRA;18;0;0;0;0;18;2007
130390 SAO PAULO DE OLIVENCA;4;0;0;0;0;4;2007
130395 SAO SEBASTIAO DO UATUMA;4;0;0;0;0;4;2007
130400 SILVES;7;0;0;0;0;7;2007
130406 TABATINGA;9;0;0;0;0;9;2007
130410 TAPAUA;7;0;0;0;0;7;2007
130420 TEFE;17;0;0;0;0;17;2007
130423 TONANTINS;3;0;0;0;0;3;2007
130426 UARINI;2;0;0;0;0;2;2007
130430 URUCARA;6;0;0;0;0;6;2007
130440 URUCURITUBA;6;0;0;0;0;6;2007
140002 AMAJARI;18;0;0;0;0;18;2007
140005 ALTO ALEGRE;16;0;0;0;0;16;2007
140010 BOA VISTA;214;0;0;0;0;214;2007
140015 BONFIM;18;0;0;0;0;18;2007
140017 CANTA;23;0;0;0;0;23;2007
140020 CARACARAI;27;0;0;0;0;27;2007
140023 CAROEBE;5;0;0;0;0;5;2007
140028 IRACEMA;1;0;0;0;0;1;2007
140030 MUCAJAI;12;0;0;0;0;12;2007
140040 NORMANDIA;23;0;0;0;0;23;2007
140045 PACARAIMA;13;0;0;0;0;13;2007
140047 RORAINOPOLIS;8;0;0;0;0;8;2007
140050 SAO JOAO DA BALIZA;4;0;0;0;0;4;2007
140060 SAO LUIZ;7;0;0;0;0;7;2007
140070 UIRAMUTA;15;0;0;0;0;15;2007
150010 ABAETETUBA;61;0;0;0;0;61;2007
150013 ABEL FIGUEIREDO;5;0;0;0;0;5;2007
150020 ACARA;20;0;0;0;0;20;2007
150030 AFUA;12;0;0;0;0;12;2007
150034 AGUA AZUL DO NORTE;11;0;0;0;0;11;2007
150040 ALENQUER;7;0;0;0;0;7;2007
150050 ALMEIRIM;18;0;0;0;0;18;2007
150060 ALTAMIRA;49;0;0;0;0;49;2007
150070 ANAJAS;5;0;0;0;0;5;2007
150080 ANANINDEUA;80;0;0;0;0;80;2007
150085 ANAPU;6;0;0;0;0;6;2007
150090 AUGUSTO CORREA;18;0;0;0;0;18;2007
150095 AURORA DO PARA;6;0;0;0;0;6;2007
150100 AVEIRO;3;0;0;0;0;3;2007
150110 BAGRE;3;0;0;0;0;3;2007
150120 BAIAO;15;0;0;0;0;15;2007
150125 BANNACH;7;0;0;0;0;7;2007
150130 BARCARENA;39;0;0;0;0;39;2007
150140 BELEM;826;0;0;0;0;826;2007
150145 BELTERRA;7;0;0;0;0;7;2007
150150 BENEVIDES;18;0;0;0;0;18;2007
150157 BOM JESUS DO TOCANTINS;8;0;0;0;0;8;2007
150160 BONITO;4;0;0;0;0;4;2007
150170 BRAGANCA;38;0;0;0;0;38;2007
150172 BRASIL NOVO;10;0;0;0;0;10;2007
150175 BREJO GRANDE DO ARAGUAIA;8;0;0;0;0;8;2007
150178 BREU BRANCO;14;0;0;0;0;14;2007
150180 BREVES;25;0;0;0;0;25;2007
150190 BUJARU;7;0;0;0;0;7;2007
150195 CACHOEIRA DO PIRIA;3;0;0;0;0;3;2007
150200 CACHOEIRA DO ARARI;5;0;0;0;0;5;2007
150210 CAMETA;21;0;0;0;0;21;2007
150215 CANAA DOS CARAJAS;9;0;0;0;0;9;2007
150220 CAPANEMA;31;0;0;0;0;31;2007
150230 CAPITAO POCO;19;0;0;0;0;19;2007
150240 CASTANHAL;94;0;0;0;0;94;2007
150250 CHAVES;4;0;0;0;0;4;2007
150260 COLARES;9;0;0;0;0;9;2007
150270 CONCEICAO DO ARAGUAIA;35;0;0;0;0;35;2007
150275 CONCORDIA DO PARA;6;0;0;0;0;6;2007
150276 CUMARU DO NORTE;5;0;0;0;0;5;2007
150277 CURIONOPOLIS;7;0;0;0;0;7;2007
150280 CURRALINHO;10;0;0;0;0;10;2007
150285 CURUA;2;0;0;0;0;2;2007
150290 CURUCA;14;0;0;0;0;14;2007
150293 DOM ELISEU;10;0;0;0;0;10;2007
150295 ELDORADO DOS CARAJAS;14;0;0;0;0;14;2007
150300 FARO;6;0;0;0;0;6;2007
150304 FLORESTA DO ARAGUAIA;7;0;0;0;0;7;2007
150307 GARRAFAO DO NORTE;3;0;0;0;0;3;2007
150309 GOIANESIA DO PARA;18;0;0;0;0;18;2007
150310 GURUPA;24;0;0;0;0;24;2007
150320 IGARAPE-ACU;15;0;0;0;0;15;2007
150330 IGARAPE-MIRI;16;0;0;0;0;16;2007
150340 INHANGAPI;12;0;0;0;0;12;2007
150345 IPIXUNA DO PARA;7;0;0;0;0;7;2007
150350 IRITUIA;11;0;0;0;0;11;2007
150360 ITAITUBA;25;0;0;0;0;25;2007
150370 ITUPIRANGA;16;0;0;0;0;16;2007
150375 JACAREACANGA;4;0;0;0;0;4;2007
150380 JACUNDA;18;0;0;0;0;18;2007
150390 JURUTI;12;0;0;0;0;12;2007
150400 LIMOEIRO DO AJURU;13;0;0;0;0;13;2007
150405 MAE DO RIO;15;0;0;0;0;15;2007
150410 MAGALHAES BARATA;8;0;0;0;0;8;2007
150420 MARABA;92;0;0;0;0;92;2007
150430 MARACANA;22;0;0;0;0;22;2007
150440 MARAPANIM;18;0;0;0;0;18;2007
150442 MARITUBA;25;0;0;0;0;25;2007
150445 MEDICILANDIA;11;0;0;0;0;11;2007
150450 MELGACO;6;0;0;0;0;6;2007
150460 MOCAJUBA;14;0;0;0;0;14;2007
150470 MOJU;21;0;0;0;0;21;2007
150480 MONTE ALEGRE;51;0;0;0;0;51;2007
150490 MUANA;11;0;0;0;0;11;2007
150495 NOVA ESPERANCA DO PIRIA;2;0;0;0;0;2;2007
150497 NOVA IPIXUNA;5;0;0;0;0;5;2007
150500 NOVA TIMBOTEUA;5;0;0;0;0;5;2007
150503 NOVO PROGRESSO;17;0;0;0;0;17;2007
150506 NOVO REPARTIMENTO;13;0;0;0;0;13;2007
150510 OBIDOS;18;0;0;0;0;18;2007
150520 OEIRAS DO PARA;11;0;0;0;0;11;2007
150530 ORIXIMINA;19;0;0;0;0;19;2007
150540 OUREM;8;0;0;0;0;8;2007
150543 OURILANDIA DO NORTE;15;0;0;0;0;15;2007
150548 PACAJA;8;0;0;0;0;8;2007
150549 PALESTINA DO PARA;4;0;0;0;0;4;2007
150550 PARAGOMINAS;35;0;0;0;0;35;2007
150553 PARAUAPEBAS;82;0;0;0;0;82;2007
150555 PAU D'ARCO;7;0;0;0;0;7;2007
150560 PEIXE-BOI;6;0;0;0;0;6;2007
150563 PICARRA;9;0;0;0;0;9;2007
150565 PLACAS;6;0;0;0;0;6;2007
150570 PONTA DE PEDRAS;3;0;0;0;0;3;2007
150580 PORTEL;12;0;0;0;0;12;2007
150590 PORTO DE MOZ;15;0;0;0;0;15;2007
150600 PRAINHA;14;0;0;0;0;14;2007
150610 PRIMAVERA;9;0;0;0;0;9;2007
150611 QUATIPURU;4;0;0;0;0;4;2007
150613 REDENCAO;43;0;0;0;0;43;2007
150616 RIO MARIA;13;0;0;0;0;13;2007
150618 RONDON DO PARA;14;0;0;0;0;14;2007
150619 RUROPOLIS;6;0;0;0;0;6;2007
150620 SALINOPOLIS;18;0;0;0;0;18;2007
150630 SALVATERRA;14;0;0;0;0;14;2007
150635 SANTA BARBARA DO PARA;4;0;0;0;0;4;2007
150640 SANTA CRUZ DO ARARI;3;0;0;0;0;3;2007
150650 SANTA IZABEL DO PARA;19;0;0;0;0;19;2007
150655 SANTA LUZIA DO PARA;10;0;0;0;0;10;2007
150658 SANTA MARIA DAS BARREIRAS;11;0;0;0;0;11;2007
150660 SANTA MARIA DO PARA;9;0;0;0;0;9;2007
150670 SANTANA DO ARAGUAIA;15;0;0;0;0;15;2007
150680 SANTAREM;149;0;0;0;0;149;2007
150690 SANTAREM NOVO;3;0;0;0;0;3;2007
150700 SANTO ANTONIO DO TAUA;14;0;0;0;0;14;2007
150710 SAO CAETANO DE ODIVELAS;7;0;0;0;0;7;2007
150715 SAO DOMINGOS DO ARAGUAIA;11;0;0;0;0;11;2007
150720 SAO DOMINGOS DO CAPIM;9;0;0;0;0;9;2007
150730 SAO FELIX DO XINGU;36;0;0;0;0;36;2007
150740 SAO FRANCISCO DO PARA;13;0;0;0;0;13;2007
150745 SAO GERALDO DO ARAGUAIA;16;0;0;0;0;16;2007
150746 SAO JOAO DA PONTA;3;0;0;0;0;3;2007
150747 SAO JOAO DE PIRABAS;6;0;0;0;0;6;2007
150750 SAO JOAO DO ARAGUAIA;11;0;0;0;0;11;2007
150760 SAO MIGUEL DO GUAMA;26;0;0;0;0;26;2007
150770 SAO SEBASTIAO DA BOA VISTA;6;0;0;0;0;6;2007
150775 SAPUCAIA;4;0;0;0;0;4;2007
150780 SENADOR JOSE PORFIRIO;6;0;0;0;0;6;2007
150790 SOURE;7;0;0;0;0;7;2007
150795 TAILANDIA;6;0;0;0;0;6;2007
150796 TERRA ALTA;6;0;0;0;0;6;2007
150797 TERRA SANTA;10;0;0;0;0;10;2007
150800 TOME-ACU;12;0;0;0;0;12;2007
150803 TRACUATEUA;14;0;0;0;0;14;2007
150805 TRAIRAO;8;0;0;0;0;8;2007
150808 TUCUMA;27;0;0;0;0;27;2007
150810 TUCURUI;34;0;0;0;0;34;2007
150812 ULIANOPOLIS;6;0;0;0;0;6;2007
150815 URUARA;13;0;0;0;0;13;2007
150820 VIGIA;21;0;0;0;0;21;2007
150830 VISEU;11;0;0;0;0;11;2007
150835 VITORIA DO XINGU;5;0;0;0;0;5;2007
150840 XINGUARA;18;0;0;0;0;18;2007
160005 SERRA DO NAVIO;5;0;0;0;0;5;2007
160010 AMAPA;4;0;0;0;0;4;2007
160015 PEDRA BRANCA DO AMAPARI;11;0;0;0;0;11;2007
160020 CALCOENE;7;0;0;0;0;7;2007
160021 CUTIAS;4;0;0;0;0;4;2007
160023 FERREIRA GOMES;5;0;0;0;0;5;2007
160025 ITAUBAL;12;0;0;0;0;12;2007
160027 LARANJAL DO JARI;10;0;0;0;0;10;2007
160030 MACAPA;147;0;0;0;0;147;2007
160040 MAZAGAO;34;0;0;0;0;34;2007
160050 OIAPOQUE;27;0;0;0;0;27;2007
160053 PORTO GRANDE;6;0;0;0;0;6;2007
160055 PRACUUBA;4;0;0;0;0;4;2007
160060 SANTANA;36;0;0;0;0;36;2007
160070 TARTARUGALZINHO;15;0;0;0;0;15;2007
160080 VITORIA DO JARI;10;0;0;0;0;10;2007
170025 ABREULANDIA;2;0;0;0;0;2;2007
170030 AGUIARNOPOLIS;4;0;0;0;0;4;2007
170035 ALIANCA DO TOCANTINS;4;0;0;0;0;4;2007
170040 ALMAS;3;0;0;0;0;3;2007
170070 ALVORADA;4;0;0;0;0;4;2007
170100 ANANAS;4;0;0;0;0;4;2007
170105 ANGICO;2;0;0;0;0;2;2007
170110 APARECIDA DO RIO NEGRO;2;0;0;0;0;2;2007
170130 ARAGOMINAS;1;0;0;0;0;1;2007
170190 ARAGUACEMA;2;0;0;0;0;2;2007
170200 ARAGUACU;6;0;0;0;0;6;2007
170210 ARAGUAINA;63;0;0;0;0;63;2007
170215 ARAGUANA;3;0;0;0;0;3;2007
170220 ARAGUATINS;9;0;0;0;0;9;2007
170230 ARAPOEMA;5;0;0;0;0;5;2007
170240 ARRAIAS;5;0;0;0;0;5;2007
170255 AUGUSTINOPOLIS;9;0;0;0;0;9;2007
170270 AURORA DO TOCANTINS;2;0;0;0;0;2;2007
170290 AXIXA DO TOCANTINS;2;0;0;0;0;2;2007
170300 BABACULANDIA;5;0;0;0;0;5;2007
170305 BANDEIRANTES DO TOCANTINS;1;0;0;0;0;1;2007
170307 BARRA DO OURO;2;0;0;0;0;2;2007
170310 BARROLANDIA;1;0;0;0;0;1;2007
170320 BERNARDO SAYAO;2;0;0;0;0;2;2007
170330 BOM JESUS DO TOCANTINS;1;0;0;0;0;1;2007
170360 BRASILANDIA DO TOCANTINS;1;0;0;0;0;1;2007
170370 BREJINHO DE NAZARE;5;0;0;0;0;5;2007
170380 BURITI DO TOCANTINS;3;0;0;0;0;3;2007
170382 CACHOEIRINHA;2;0;0;0;0;2;2007
170384 CAMPOS LINDOS;1;0;0;0;0;1;2007
170386 CARIRI DO TOCANTINS;2;0;0;0;0;2;2007
170388 CARMOLANDIA;1;0;0;0;0;1;2007
170389 CARRASCO BONITO;2;0;0;0;0;2;2007
170390 CASEARA;1;0;0;0;0;1;2007
170410 CENTENARIO;1;0;0;0;0;1;2007
170460 CHAPADA DE AREIA;1;0;0;0;0;1;2007
170510 CHAPADA DA NATIVIDADE;1;0;0;0;0;1;2007
170550 COLINAS DO TOCANTINS;20;0;0;0;0;20;2007
170555 COMBINADO;3;0;0;0;0;3;2007
170560 CONCEICAO DO TOCANTINS;2;0;0;0;0;2;2007
170600 COUTO MAGALHAES;2;0;0;0;0;2;2007
170610 CRISTALANDIA;3;0;0;0;0;3;2007
170625 CRIXAS DO TOCANTINS;1;0;0;0;0;1;2007
170650 DARCINOPOLIS;1;0;0;0;0;1;2007
170700 DIANOPOLIS;14;0;0;0;0;14;2007
170710 DIVINOPOLIS DO TOCANTINS;4;0;0;0;0;4;2007
170720 DOIS IRMAOS DO TOCANTINS;2;0;0;0;0;2;2007
170730 DUERE;2;0;0;0;0;2;2007
170740 ESPERANTINA;1;0;0;0;0;1;2007
170755 FATIMA;2;0;0;0;0;2;2007
170765 FIGUEIROPOLIS;2;0;0;0;0;2;2007
170770 FILADELFIA;2;0;0;0;0;2;2007
170820 FORMOSO DO ARAGUAIA;8;0;0;0;0;8;2007
170825 FORTALEZA DO TABOCAO;1;0;0;0;0;1;2007
170830 GOIANORTE;2;0;0;0;0;2;2007
170900 GOIATINS;3;0;0;0;0;3;2007
170930 GUARAI;12;0;0;0;0;12;2007
170950 GURUPI;67;0;0;0;0;67;2007
170980 IPUEIRAS;1;0;0;0;0;1;2007
171050 ITACAJA;2;0;0;0;0;2;2007
171070 ITAGUATINS;3;0;0;0;0;3;2007
171090 ITAPIRATINS;1;0;0;0;0;1;2007
171110 ITAPORA DO TOCANTINS;2;0;0;0;0;2;2007
171150 JAU DO TOCANTINS;3;0;0;0;0;3;2007
171180 JUARINA;1;0;0;0;0;1;2007
171190 LAGOA DA CONFUSAO;5;0;0;0;0;5;2007
171195 LAGOA DO TOCANTINS;1;0;0;0;0;1;2007
171200 LAJEADO;1;0;0;0;0;1;2007
171215 LAVANDEIRA;1;0;0;0;0;1;2007
171240 LIZARDA;1;0;0;0;0;1;2007
171245 LUZINOPOLIS;1;0;0;0;0;1;2007
171250 MARIANOPOLIS DO TOCANTINS;3;0;0;0;0;3;2007
171270 MATEIROS;1;0;0;0;0;1;2007
171280 MAURILANDIA DO TOCANTINS;1;0;0;0;0;1;2007
171320 MIRACEMA DO TOCANTINS;7;0;0;0;0;7;2007
171330 MIRANORTE;5;0;0;0;0;5;2007
171360 MONTE DO CARMO;2;0;0;0;0;2;2007
171370 MONTE SANTO DO TOCANTINS;1;0;0;0;0;1;2007
171380 PALMEIRAS DO TOCANTINS;1;0;0;0;0;1;2007
171395 MURICILANDIA;1;0;0;0;0;1;2007
171420 NATIVIDADE;4;0;0;0;0;4;2007
171430 NAZARE;3;0;0;0;0;3;2007
171488 NOVA OLINDA;5;0;0;0;0;5;2007
171500 NOVA ROSALANDIA;3;0;0;0;0;3;2007
171510 NOVO ACORDO;2;0;0;0;0;2;2007
171515 NOVO ALEGRE;2;0;0;0;0;2;2007
171525 NOVO JARDIM;1;0;0;0;0;1;2007
171550 OLIVEIRA DE FATIMA;1;0;0;0;0;1;2007
171570 PALMEIRANTE;1;0;0;0;0;1;2007
171575 PALMEIROPOLIS;7;0;0;0;0;7;2007
171610 PARAISO DO TOCANTINS;19;0;0;0;0;19;2007
171620 PARANA;2;0;0;0;0;2;2007
171630 PAU D'ARCO;2;0;0;0;0;2;2007
171650 PEDRO AFONSO;5;0;0;0;0;5;2007
171660 PEIXE;6;0;0;0;0;6;2007
171665 PEQUIZEIRO;1;0;0;0;0;1;2007
171670 COLMEIA;6;0;0;0;0;6;2007
171700 PINDORAMA DO TOCANTINS;2;0;0;0;0;2;2007
171720 PIRAQUE;2;0;0;0;0;2;2007
171750 PIUM;7;0;0;0;0;7;2007
171780 PONTE ALTA DO BOM JESUS;2;0;0;0;0;2;2007
171790 PONTE ALTA DO TOCANTINS;2;0;0;0;0;2;2007
171800 PORTO ALEGRE DO TOCANTINS;1;0;0;0;0;1;2007
171820 PORTO NACIONAL;30;0;0;0;0;30;2007
171830 PRAIA NORTE;1;0;0;0;0;1;2007
171840 PRESIDENTE KENNEDY;3;0;0;0;0;3;2007
171845 PUGMIL;1;0;0;0;0;1;2007
171850 RECURSOLANDIA;1;0;0;0;0;1;2007
171855 RIACHINHO;2;0;0;0;0;2;2007
171865 RIO DA CONCEICAO;1;0;0;0;0;1;2007
171870 RIO DOS BOIS;1;0;0;0;0;1;2007
171875 RIO SONO;4;0;0;0;0;4;2007
171880 SAMPAIO;1;0;0;0;0;1;2007
171884 SANDOLANDIA;2;0;0;0;0;2;2007
171886 SANTA FE DO ARAGUAIA;5;0;0;0;0;5;2007
171888 SANTA MARIA DO TOCANTINS;1;0;0;0;0;1;2007
171889 SANTA RITA DO TOCANTINS;1;0;0;0;0;1;2007
171890 SANTA ROSA DO TOCANTINS;3;0;0;0;0;3;2007
171900 SANTA TEREZA DO TOCANTINS;1;0;0;0;0;1;2007
172000 SANTA TEREZINHA DO TOCANTINS;1;0;0;0;0;1;2007
172010 SAO BENTO DO TOCANTINS;2;0;0;0;0;2;2007
172015 SAO FELIX DO TOCANTINS;1;0;0;0;0;1;2007
172020 SAO MIGUEL DO TOCANTINS;4;0;0;0;0;4;2007
172025 SAO SALVADOR DO TOCANTINS;2;0;0;0;0;2;2007
172030 SAO SEBASTIAO DO TOCANTINS;2;0;0;0;0;2;2007
172049 SAO VALERIO;2;0;0;0;0;2;2007
172065 SILVANOPOLIS;3;0;0;0;0;3;2007
172080 SITIO NOVO DO TOCANTINS;4;0;0;0;0;4;2007
172085 SUCUPIRA;1;0;0;0;0;1;2007
172090 TAGUATINGA;4;0;0;0;0;4;2007
172093 TAIPAS DO TOCANTINS;1;0;0;0;0;1;2007
172097 TALISMA;1;0;0;0;0;1;2007
172100 PALMAS;230;0;0;0;0;230;2007
172110 TOCANTINIA;1;0;0;0;0;1;2007
172120 TOCANTINOPOLIS;7;0;0;0;0;7;2007
172125 TUPIRAMA;1;0;0;0;0;1;2007
172130 TUPIRATINS;1;0;0;0;0;1;2007
172208 WANDERLANDIA;2;0;0;0;0;2;2007
172210 XAMBIOA;6;0;0;0;0;6;2007
210005 ACAILANDIA;0;72;0;0;0;72;2007
210010 AFONSO CUNHA;0;2;0;0;0;2;2007
210015 AGUA DOCE DO MARANHAO;0;5;0;0;0;5;2007
210020 ALCANTARA;0;15;0;0;0;15;2007
210030 ALDEIAS ALTAS;0;10;0;0;0;10;2007
210040 ALTAMIRA DO MARANHAO;0;4;0;0;0;4;2007
210043 ALTO ALEGRE DO MARANHAO;0;5;0;0;0;5;2007
210047 ALTO ALEGRE DO PINDARE;0;17;0;0;0;17;2007
210050 ALTO PARNAIBA;0;4;0;0;0;4;2007
210055 AMAPA DO MARANHAO;0;3;0;0;0;3;2007
210060 AMARANTE DO MARANHAO;0;18;0;0;0;18;2007
210070 ANAJATUBA;0;13;0;0;0;13;2007
210080 ANAPURUS;0;10;0;0;0;10;2007
210083 APICUM-ACU;0;9;0;0;0;9;2007
210087 ARAGUANA;0;6;0;0;0;6;2007
210090 ARAIOSES;0;19;0;0;0;19;2007
210095 ARAME;0;5;0;0;0;5;2007
210100 ARARI;0;18;0;0;0;18;2007
210110 AXIXA;0;8;0;0;0;8;2007
210120 BACABAL;0;41;0;0;0;41;2007
210125 BACABEIRA;0;10;0;0;0;10;2007
210130 BACURI;0;7;0;0;0;7;2007
210135 BACURITUBA;0;4;0;0;0;4;2007
210140 BALSAS;0;69;0;0;0;69;2007
210150 BARAO DE GRAJAU;0;8;0;0;0;8;2007
210160 BARRA DO CORDA;0;50;0;0;0;50;2007
210170 BARREIRINHAS;0;20;0;0;0;20;2007
210173 BELAGUA;0;5;0;0;0;5;2007
210177 BELA VISTA DO MARANHAO;0;4;0;0;0;4;2007
210180 BENEDITO LEITE;0;7;0;0;0;7;2007
210190 BEQUIMAO;0;16;0;0;0;16;2007
210193 BERNARDO DO MEARIM;0;2;0;0;0;2;2007
210197 BOA VISTA DO GURUPI;0;2;0;0;0;2;2007
210200 BOM JARDIM;0;16;0;0;0;16;2007
210203 BOM JESUS DAS SELVAS;0;9;0;0;0;9;2007
210207 BOM LUGAR;0;3;0;0;0;3;2007
