Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
130353 PRESIDENTE FIGUEIREDO;36;0;0;0;0;36;2023
130356 RIO PRETO DA EVA;29;0;0;0;0;29;2023
130360 SANTA ISABEL DO RIO NEGRO;25;0;0;0;0;25;2023
130370 SANTO ANTONIO DO ICA;22;0;0;0;0;22;2023
130380 SAO GABRIEL DA CACHOEIRA;39;0;0;0;0;39;2023
130390 SAO PAULO DE OLIVENCA;21;0;0;0;0;21;2023
130395 SAO SEBASTIAO DO UATUMA;8;0;0;0;0;8;2023
130400 SILVES;10;0;0;0;0;10;2023
130406 TABATINGA;40;0;0;0;0;40;2023
130410 TAPAUA;16;0;0;0;0;16;2023
130420 TEFE;47;0;0;0;0;47;2023
130423 TONANTINS;16;0;0;0;0;16;2023
130426 UARINI;7;0;0;0;0;7;2023
130430 URUCARA;14;0;0;0;0;14;2023
130440 URUCURITUBA;15;0;0;0;0;15;2023
140002 AMAJARI;42;0;0;0;0;42;2023
140005 ALTO ALEGRE;46;0;0;0;0;46;2023
140010 BOA VISTA;578;0;0;0;0;578;2023
140015 BONFIM;39;0;0;0;0;39;2023
140017 CANTA;29;0;0;0;0;29;2023
140020 CARACARAI;21;0;0;0;0;21;2023
140023 CAROEBE;15;0;0;0;0;15;2023
140028 IRACEMA;15;0;0;0;0;15;2023
140030 MUCAJAI;26;0;0;0;0;26;2023
140040 NORMANDIA;28;0;0;0;0;28;2023
140045 PACARAIMA;34;0;0;0;0;34;2023
140047 RORAINOPOLIS;39;0;0;0;0;39;2023
140050 SAO JOAO DA BALIZA;12;0;0;0;0;12;2023
140060 SAO LUIZ;15;0;0;0;0;15;2023
140070 UIRAMUTA;81;0;0;0;0;81;2023
150010 ABAETETUBA;105;0;0;0;0;105;2023
150013 ABEL FIGUEIREDO;7;0;0;0;0;7;2023
150020 ACARA;34;0;0;0;0;34;2023
150030 AFUA;34;0;0;0;0;34;2023
150034 AGUA AZUL DO NORTE;33;0;0;0;0;33;2023
150040 ALENQUER;20;0;0;0;0;20;2023
150050 ALMEIRIM;32;0;0;0;0;32;2023
150060 ALTAMIRA;133;0;0;0;0;133;2023
150070 ANAJAS;18;0;0;0;0;18;2023
150080 ANANINDEUA;302;0;0;0;0;302;2023
150085 ANAPU;34;0;0;0;0;34;2023
150090 AUGUSTO CORREA;35;0;0;0;0;35;2023
150095 AURORA DO PARA;23;0;0;0;0;23;2023
150100 AVEIRO;10;0;0;0;0;10;2023
150110 BAGRE;17;0;0;0;0;17;2023
150120 BAIAO;28;0;0;0;0;28;2023
150125 BANNACH;16;0;0;0;0;16;2023
150130 BARCARENA;121;0;0;0;0;121;2023
150140 BELEM;1590;0;0;0;0;1590;2023
150145 BELTERRA;22;0;0;0;0;22;2023
150150 BENEVIDES;39;0;0;0;0;39;2023
150157 BOM JESUS DO TOCANTINS;16;0;0;0;0;16;2023
150160 BONITO;19;0;0;0;0;19;2023
150170 BRAGANCA;100;0;0;0;0;100;2023
150172 BRASIL NOVO;26;0;0;0;0;26;2023
150175 BREJO GRANDE DO ARAGUAIA;14;0;0;0;0;14;2023
150178 BREU BRANCO;45;0;0;0;0;45;2023
150180 BREVES;105;0;0;0;0;105;2023
150190 BUJARU;20;0;0;0;0;20;2023
150195 CACHOEIRA DO PIRIA;26;0;0;0;0;26;2023
150200 CACHOEIRA DO ARARI;19;0;0;0;0;19;2023
150210 CAMETA;141;0;0;0;0;141;2023
150215 CANAA DOS CARAJAS;155;0;0;0;0;155;2023
150220 CAPANEMA;90;0;0;0;0;90;2023
150230 CAPITAO POCO;46;0;0;0;0;46;2023
150240 CASTANHAL;232;0;0;0;0;232;2023
150250 CHAVES;25;0;0;0;0;25;2023
150260 COLARES;13;0;0;0;0;13;2023
150270 CONCEICAO DO ARAGUAIA;75;0;0;0;0;75;2023
150275 CONCORDIA DO PARA;19;0;0;0;0;19;2023
150276 CUMARU DO NORTE;23;0;0;0;0;23;2023
150277 CURIONOPOLIS;15;0;0;0;0;15;2023
150280 CURRALINHO;19;0;0;0;0;19;2023
150285 CURUA;17;0;0;0;0;17;2023
150290 CURUCA;31;0;0;0;0;31;2023
150293 DOM ELISEU;44;0;0;0;0;44;2023
150295 ELDORADO DOS CARAJAS;29;0;0;0;0;29;2023
150300 FARO;8;0;0;0;0;8;2023
150304 FLORESTA DO ARAGUAIA;19;0;0;0;0;19;2023
150307 GARRAFAO DO NORTE;21;0;0;0;0;21;2023
150309 GOIANESIA DO PARA;33;0;0;0;0;33;2023
150310 GURUPA;29;0;0;0;0;29;2023
150320 IGARAPE-ACU;30;0;0;0;0;30;2023
150330 IGARAPE-MIRI;34;0;0;0;0;34;2023
150340 INHANGAPI;15;0;0;0;0;15;2023
150345 IPIXUNA DO PARA;42;0;0;0;0;42;2023
150350 IRITUIA;19;0;0;0;0;19;2023
150360 ITAITUBA;84;0;0;0;0;84;2023
150370 ITUPIRANGA;27;0;0;0;0;27;2023
150375 JACAREACANGA;35;0;0;0;0;35;2023
150380 JACUNDA;52;0;0;0;0;52;2023
150390 JURUTI;34;0;0;0;0;34;2023
150400 LIMOEIRO DO AJURU;28;0;0;0;0;28;2023
150405 MAE DO RIO;31;0;0;0;0;31;2023
150410 MAGALHAES BARATA;17;0;0;0;0;17;2023
150420 MARABA;346;0;0;0;0;346;2023
150430 MARACANA;24;0;0;0;0;24;2023
150440 MARAPANIM;31;0;0;0;0;31;2023
150442 MARITUBA;62;0;0;0;0;62;2023
150445 MEDICILANDIA;24;0;0;0;0;24;2023
150450 MELGACO;16;0;0;0;0;16;2023
150460 MOCAJUBA;20;0;0;0;0;20;2023
150470 MOJU;28;0;0;0;0;28;2023
150475 MOJUI DOS CAMPOS;17;0;0;0;0;17;2023
150480 MONTE ALEGRE;42;0;0;0;0;42;2023
150490 MUANA;14;0;0;0;0;14;2023
150495 NOVA ESPERANCA DO PIRIA;17;0;0;0;0;17;2023
150497 NOVA IPIXUNA;14;0;0;0;0;14;2023
150500 NOVA TIMBOTEUA;20;0;0;0;0;20;2023
150503 NOVO PROGRESSO;40;0;0;0;0;40;2023
150506 NOVO REPARTIMENTO;51;0;0;0;0;51;2023
150510 OBIDOS;54;0;0;0;0;54;2023
150520 OEIRAS DO PARA;24;0;0;0;0;24;2023
150530 ORIXIMINA;47;0;0;0;0;47;2023
150540 OUREM;21;0;0;0;0;21;2023
150543 OURILANDIA DO NORTE;63;0;0;0;0;63;2023
150548 PACAJA;36;0;0;0;0;36;2023
150549 PALESTINA DO PARA;11;0;0;0;0;11;2023
150550 PARAGOMINAS;111;0;0;0;0;111;2023
150553 PARAUAPEBAS;414;0;0;0;0;414;2023
150555 PAU D'ARCO;18;0;0;0;0;18;2023
150560 PEIXE-BOI;11;0;0;0;0;11;2023
150563 PICARRA;18;0;0;0;0;18;2023
150565 PLACAS;11;0;0;0;0;11;2023
150570 PONTA DE PEDRAS;13;0;0;0;0;13;2023
150580 PORTEL;31;0;0;0;0;31;2023
150590 PORTO DE MOZ;27;0;0;0;0;27;2023
150600 PRAINHA;24;0;0;0;0;24;2023
150610 PRIMAVERA;17;0;0;0;0;17;2023
150611 QUATIPURU;14;0;0;0;0;14;2023
150613 REDENCAO;114;0;0;0;0;114;2023
150616 RIO MARIA;31;0;0;0;0;31;2023
150618 RONDON DO PARA;37;0;0;0;0;37;2023
150619 RUROPOLIS;18;0;0;0;0;18;2023
150620 SALINOPOLIS;39;0;0;0;0;39;2023
150630 SALVATERRA;17;0;0;0;0;17;2023
150635 SANTA BARBARA DO PARA;20;0;0;0;0;20;2023
150640 SANTA CRUZ DO ARARI;9;0;0;0;0;9;2023
150650 SANTA IZABEL DO PARA;59;0;0;0;0;59;2023
150655 SANTA LUZIA DO PARA;30;0;0;0;0;30;2023
150658 SANTA MARIA DAS BARREIRAS;22;0;0;0;0;22;2023
150660 SANTA MARIA DO PARA;26;0;0;0;0;26;2023
150670 SANTANA DO ARAGUAIA;44;0;0;0;0;44;2023
150680 SANTAREM;394;0;0;0;0;394;2023
150690 SANTAREM NOVO;14;0;0;0;0;14;2023
150700 SANTO ANTONIO DO TAUA;23;0;0;0;0;23;2023
150710 SAO CAETANO DE ODIVELAS;20;0;0;0;0;20;2023
150715 SAO DOMINGOS DO ARAGUAIA;19;0;0;0;0;19;2023
150720 SAO DOMINGOS DO CAPIM;32;0;0;0;0;32;2023
150730 SAO FELIX DO XINGU;75;0;0;0;0;75;2023
150740 SAO FRANCISCO DO PARA;17;0;0;0;0;17;2023
150745 SAO GERALDO DO ARAGUAIA;25;0;0;0;0;25;2023
150746 SAO JOAO DA PONTA;8;0;0;0;0;8;2023
150747 SAO JOAO DE PIRABAS;20;0;0;0;0;20;2023
150750 SAO JOAO DO ARAGUAIA;18;0;0;0;0;18;2023
150760 SAO MIGUEL DO GUAMA;59;0;0;0;0;59;2023
150770 SAO SEBASTIAO DA BOA VISTA;21;0;0;0;0;21;2023
150775 SAPUCAIA;8;0;0;0;0;8;2023
150780 SENADOR JOSE PORFIRIO;20;0;0;0;0;20;2023
150790 SOURE;12;0;0;0;0;12;2023
150795 TAILANDIA;40;0;0;0;0;40;2023
150796 TERRA ALTA;9;0;0;0;0;9;2023
150797 TERRA SANTA;17;0;0;0;0;17;2023
150800 TOME-ACU;37;0;0;0;0;37;2023
150803 TRACUATEUA;30;0;0;0;0;30;2023
150805 TRAIRAO;15;0;0;0;0;15;2023
150808 TUCUMA;58;0;0;0;0;58;2023
150810 TUCURUI;102;0;0;0;0;102;2023
150812 ULIANOPOLIS;37;0;0;0;0;37;2023
150815 URUARA;32;0;0;0;0;32;2023
150820 VIGIA;32;0;0;0;0;32;2023
150830 VISEU;37;0;0;0;0;37;2023
150835 VITORIA DO XINGU;32;0;0;0;0;32;2023
150840 XINGUARA;66;0;0;0;0;66;2023
160005 SERRA DO NAVIO;12;0;0;0;0;12;2023
160010 AMAPA;15;0;0;0;0;15;2023
160015 PEDRA BRANCA DO AMAPARI;24;0;0;0;0;24;2023
160020 CALCOENE;9;0;0;0;0;9;2023
160021 CUTIAS;8;0;0;0;0;8;2023
160023 FERREIRA GOMES;14;0;0;0;0;14;2023
160025 ITAUBAL;16;0;0;0;0;16;2023
160027 LARANJAL DO JARI;30;0;0;0;0;30;2023
160030 MACAPA;628;0;0;0;0;628;2023
160040 MAZAGAO;31;0;0;0;0;31;2023
160050 OIAPOQUE;34;0;0;0;0;34;2023
160053 PORTO GRANDE;24;0;0;0;0;24;2023
160055 PRACUUBA;8;0;0;0;0;8;2023
160060 SANTANA;91;0;0;0;0;91;2023
160070 TARTARUGALZINHO;26;0;0;0;0;26;2023
160080 VITORIA DO JARI;12;0;0;0;0;12;2023
170025 ABREULANDIA;4;0;0;0;0;4;2023
170030 AGUIARNOPOLIS;6;0;0;0;0;6;2023
170035 ALIANCA DO TOCANTINS;6;0;0;0;0;6;2023
170040 ALMAS;6;0;0;0;0;6;2023
170070 ALVORADA;16;0;0;0;0;16;2023
170100 ANANAS;8;0;0;0;0;8;2023
170105 ANGICO;7;0;0;0;0;7;2023
170110 APARECIDA DO RIO NEGRO;4;0;0;0;0;4;2023
170130 ARAGOMINAS;6;0;0;0;0;6;2023
170190 ARAGUACEMA;6;0;0;0;0;6;2023
170200 ARAGUACU;11;0;0;0;0;11;2023
170210 ARAGUAINA;337;0;0;0;0;337;2023
170215 ARAGUANA;9;0;0;0;0;9;2023
170220 ARAGUATINS;32;0;0;0;0;32;2023
170230 ARAPOEMA;6;0;0;0;0;6;2023
170240 ARRAIAS;11;0;0;0;0;11;2023
170255 AUGUSTINOPOLIS;20;0;0;0;0;20;2023
170270 AURORA DO TOCANTINS;4;0;0;0;0;4;2023
170290 AXIXA DO TOCANTINS;10;0;0;0;0;10;2023
170300 BABACULANDIA;10;0;0;0;0;10;2023
170305 BANDEIRANTES DO TOCANTINS;5;0;0;0;0;5;2023
170307 BARRA DO OURO;5;0;0;0;0;5;2023
170310 BARROLANDIA;7;0;0;0;0;7;2023
170320 BERNARDO SAYAO;3;0;0;0;0;3;2023
170330 BOM JESUS DO TOCANTINS;4;0;0;0;0;4;2023
170360 BRASILANDIA DO TOCANTINS;4;0;0;0;0;4;2023
170370 BREJINHO DE NAZARE;5;0;0;0;0;5;2023
170380 BURITI DO TOCANTINS;11;0;0;0;0;11;2023
170382 CACHOEIRINHA;4;0;0;0;0;4;2023
170384 CAMPOS LINDOS;3;0;0;0;0;3;2023
170386 CARIRI DO TOCANTINS;8;0;0;0;0;8;2023
170388 CARMOLANDIA;3;0;0;0;0;3;2023
170389 CARRASCO BONITO;7;0;0;0;0;7;2023
170390 CASEARA;5;0;0;0;0;5;2023
170410 CENTENARIO;2;0;0;0;0;2;2023
170460 CHAPADA DE AREIA;4;0;0;0;0;4;2023
170510 CHAPADA DA NATIVIDADE;5;0;0;0;0;5;2023
170550 COLINAS DO TOCANTINS;57;0;0;0;0;57;2023
170555 COMBINADO;5;0;0;0;0;5;2023
170560 CONCEICAO DO TOCANTINS;7;0;0;0;0;7;2023
170600 COUTO MAGALHAES;7;0;0;0;0;7;2023
170610 CRISTALANDIA;9;0;0;0;0;9;2023
170625 CRIXAS DO TOCANTINS;4;0;0;0;0;4;2023
170650 DARCINOPOLIS;5;0;0;0;0;5;2023
170700 DIANOPOLIS;27;0;0;0;0;27;2023
170710 DIVINOPOLIS DO TOCANTINS;10;0;0;0;0;10;2023
170720 DOIS IRMAOS DO TOCANTINS;8;0;0;0;0;8;2023
170730 DUERE;7;0;0;0;0;7;2023
170740 ESPERANTINA;7;0;0;0;0;7;2023
170755 FATIMA;7;0;0;0;0;7;2023
170765 FIGUEIROPOLIS;4;0;0;0;0;4;2023
170770 FILADELFIA;12;0;0;0;0;12;2023
170820 FORMOSO DO ARAGUAIA;22;0;0;0;0;22;2023
170825 FORTALEZA DO TABOCAO;5;0;0;0;0;5;2023
170830 GOIANORTE;7;0;0;0;0;7;2023
170900 GOIATINS;14;0;0;0;0;14;2023
170930 GUARAI;42;0;0;0;0;42;2023
170950 GURUPI;233;0;0;0;0;233;2023
170980 IPUEIRAS;5;0;0;0;0;5;2023
171050 ITACAJA;12;0;0;0;0;12;2023
171070 ITAGUATINS;6;0;0;0;0;6;2023
171090 ITAPIRATINS;5;0;0;0;0;5;2023
171110 ITAPORA DO TOCANTINS;5;0;0;0;0;5;2023
171150 JAU DO TOCANTINS;8;0;0;0;0;8;2023
171180 JUARINA;4;0;0;0;0;4;2023
171190 LAGOA DA CONFUSAO;14;0;0;0;0;14;2023
171195 LAGOA DO TOCANTINS;6;0;0;0;0;6;2023
171200 LAJEADO;6;0;0;0;0;6;2023
171215 LAVANDEIRA;5;0;0;0;0;5;2023
171240 LIZARDA;3;0;0;0;0;3;2023
171245 LUZINOPOLIS;4;0;0;0;0;4;2023
171250 MARIANOPOLIS DO TOCANTINS;8;0;0;0;0;8;2023
171270 MATEIROS;4;0;0;0;0;4;2023
171280 MAURILANDIA DO TOCANTINS;6;0;0;0;0;6;2023
171320 MIRACEMA DO TOCANTINS;23;0;0;0;0;23;2023
171330 MIRANORTE;29;0;0;0;0;29;2023
171360 MONTE DO CARMO;8;0;0;0;0;8;2023
171370 MONTE SANTO DO TOCANTINS;4;0;0;0;0;4;2023
171380 PALMEIRAS DO TOCANTINS;5;0;0;0;0;5;2023
171395 MURICILANDIA;3;0;0;0;0;3;2023
171420 NATIVIDADE;16;0;0;0;0;16;2023
171430 NAZARE;8;0;0;0;0;8;2023
171488 NOVA OLINDA;10;0;0;0;0;10;2023
171500 NOVA ROSALANDIA;4;0;0;0;0;4;2023
171510 NOVO ACORDO;5;0;0;0;0;5;2023
171515 NOVO ALEGRE;5;0;0;0;0;5;2023
171525 NOVO JARDIM;3;0;0;0;0;3;2023
171550 OLIVEIRA DE FATIMA;3;0;0;0;0;3;2023
171570 PALMEIRANTE;4;0;0;0;0;4;2023
171575 PALMEIROPOLIS;17;0;0;0;0;17;2023
171610 PARAISO DO TOCANTINS;88;0;0;0;0;88;2023
171620 PARANA;11;0;0;0;0;11;2023
171630 PAU D'ARCO;4;0;0;0;0;4;2023
171650 PEDRO AFONSO;23;0;0;0;0;23;2023
171660 PEIXE;12;0;0;0;0;12;2023
171665 PEQUIZEIRO;8;0;0;0;0;8;2023
171670 COLMEIA;13;0;0;0;0;13;2023
171700 PINDORAMA DO TOCANTINS;7;0;0;0;0;7;2023
171720 PIRAQUE;5;0;0;0;0;5;2023
171750 PIUM;10;0;0;0;0;10;2023
171780 PONTE ALTA DO BOM JESUS;5;0;0;0;0;5;2023
171790 PONTE ALTA DO TOCANTINS;5;0;0;0;0;5;2023
171800 PORTO ALEGRE DO TOCANTINS;5;0;0;0;0;5;2023
171820 PORTO NACIONAL;129;0;0;0;0;129;2023
171830 PRAIA NORTE;9;0;0;0;0;9;2023
171840 PRESIDENTE KENNEDY;4;0;0;0;0;4;2023
171845 PUGMIL;5;0;0;0;0;5;2023
171850 RECURSOLANDIA;3;0;0;0;0;3;2023
171855 RIACHINHO;5;0;0;0;0;5;2023
171865 RIO DA CONCEICAO;4;0;0;0;0;4;2023
171870 RIO DOS BOIS;4;0;0;0;0;4;2023
171875 RIO SONO;9;0;0;0;0;9;2023
171880 SAMPAIO;5;0;0;0;0;5;2023
171884 SANDOLANDIA;4;0;0;0;0;4;2023
171886 SANTA FE DO ARAGUAIA;7;0;0;0;0;7;2023
171888 SANTA MARIA DO TOCANTINS;3;0;0;0;0;3;2023
171889 SANTA RITA DO TOCANTINS;4;0;0;0;0;4;2023
171890 SANTA ROSA DO TOCANTINS;9;0;0;0;0;9;2023
171900 SANTA TEREZA DO TOCANTINS;4;0;0;0;0;4;2023
172000 SANTA TEREZINHA DO TOCANTINS;6;0;0;0;0;6;2023
172010 SAO BENTO DO TOCANTINS;8;0;0;0;0;8;2023
172015 SAO FELIX DO TOCANTINS;4;0;0;0;0;4;2023
172020 SAO MIGUEL DO TOCANTINS;6;0;0;0;0;6;2023
172025 SAO SALVADOR DO TOCANTINS;5;0;0;0;0;5;2023
172030 SAO SEBASTIAO DO TOCANTINS;5;0;0;0;0;5;2023
172049 SAO VALERIO;7;0;0;0;0;7;2023
172065 SILVANOPOLIS;9;0;0;0;0;9;2023
172080 SITIO NOVO DO TOCANTINS;11;0;0;0;0;11;2023
172085 SUCUPIRA;4;0;0;0;0;4;2023
172090 TAGUATINGA;10;0;0;0;0;10;2023
172093 TAIPAS DO TOCANTINS;3;0;0;0;0;3;2023
172097 TALISMA;4;0;0;0;0;4;2023
172100 PALMAS;766;0;0;0;0;766;2023
172110 TOCANTINIA;12;0;0;0;0;12;2023
172120 TOCANTINOPOLIS;32;0;0;0;0;32;2023
172125 TUPIRAMA;3;0;0;0;0;3;2023
172130 TUPIRATINS;3;0;0;0;0;3;2023
172208 WANDERLANDIA;8;0;0;0;0;8;2023
172210 XAMBIOA;13;0;0;0;0;13;2023
210005 ACAILANDIA;0;131;0;0;0;131;2023
210010 AFONSO CUNHA;0;9;0;0;0;9;2023
210015 AGUA DOCE DO MARANHAO;0;8;0;0;0;8;2023
210020 ALCANTARA;0;22;0;0;0;22;2023
210030 ALDEIAS ALTAS;0;17;0;0;0;17;2023
210040 ALTAMIRA DO MARANHAO;0;11;0;0;0;11;2023
210043 ALTO ALEGRE DO MARANHAO;0;16;0;0;0;16;2023
210047 ALTO ALEGRE DO PINDARE;0;22;0;0;0;22;2023
210050 ALTO PARNAIBA;0;20;0;0;0;20;2023
210055 AMAPA DO MARANHAO;0;5;0;0;0;5;2023
210060 AMARANTE DO MARANHAO;0;46;0;0;0;46;2023
210070 ANAJATUBA;0;27;0;0;0;27;2023
210080 ANAPURUS;0;13;0;0;0;13;2023
210083 APICUM-ACU;0;11;0;0;0;11;2023
210087 ARAGUANA;0;13;0;0;0;13;2023
210090 ARAIOSES;0;25;0;0;0;25;2023
210095 ARAME;0;20;0;0;0;20;2023
210100 ARARI;0;20;0;0;0;20;2023
210110 AXIXA;0;16;0;0;0;16;2023
210120 BACABAL;0;98;0;0;0;98;2023
210125 BACABEIRA;0;20;0;0;0;20;2023
210130 BACURI;0;12;0;0;0;12;2023
210135 BACURITUBA;0;8;0;0;0;8;2023
210140 BALSAS;0;157;0;0;0;157;2023
210150 BARAO DE GRAJAU;0;19;0;0;0;19;2023
210160 BARRA DO CORDA;0;88;0;0;0;88;2023
210170 BARREIRINHAS;0;36;0;0;0;36;2023
210173 BELAGUA;0;7;0;0;0;7;2023
210177 BELA VISTA DO MARANHAO;0;12;0;0;0;12;2023
210180 BENEDITO LEITE;0;6;0;0;0;6;2023
210190 BEQUIMAO;0;15;0;0;0;15;2023
210193 BERNARDO DO MEARIM;0;11;0;0;0;11;2023
210197 BOA VISTA DO GURUPI;0;6;0;0;0;6;2023
210200 BOM JARDIM;0;33;0;0;0;33;2023
