Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
241080 RIACHO DE SANTANA;0;8;0;0;0;8;2017
241090 RIACHUELO;0;6;0;0;0;6;2017
241100 RODOLFO FERNANDES;0;4;0;0;0;4;2017
241105 TIBAU;0;9;0;0;0;9;2017
241110 RUY BARBOSA;0;7;0;0;0;7;2017
241120 SANTA CRUZ;0;35;0;0;0;35;2017
241140 SANTANA DO MATOS;0;14;0;0;0;14;2017
241142 SANTANA DO SERIDO;0;5;0;0;0;5;2017
241150 SANTO ANTONIO;0;25;0;0;0;25;2017
241160 SAO BENTO DO NORTE;0;5;0;0;0;5;2017
241170 SAO BENTO DO TRAIRI;0;5;0;0;0;5;2017
241180 SAO FERNANDO;0;8;0;0;0;8;2017
241190 SAO FRANCISCO DO OESTE;0;4;0;0;0;4;2017
241200 SAO GONCALO DO AMARANTE;0;61;0;0;0;61;2017
241210 SAO JOAO DO SABUGI;0;7;0;0;0;7;2017
241220 SAO JOSE DE MIPIBU;0;42;0;0;0;42;2017
241230 SAO JOSE DO CAMPESTRE;0;10;0;0;0;10;2017
241240 SAO JOSE DO SERIDO;0;5;0;0;0;5;2017
241250 SAO MIGUEL;0;27;0;0;0;27;2017
241255 SAO MIGUEL DO GOSTOSO;0;6;0;0;0;6;2017
241260 SAO PAULO DO POTENGI;0;25;0;0;0;25;2017
241270 SAO PEDRO;0;9;0;0;0;9;2017
241280 SAO RAFAEL;0;7;0;0;0;7;2017
241290 SAO TOME;0;12;0;0;0;12;2017
241300 SAO VICENTE;0;12;0;0;0;12;2017
241310 SENADOR ELOI DE SOUZA;0;9;0;0;0;9;2017
241320 SENADOR GEORGINO AVELINO;0;6;0;0;0;6;2017
241330 SERRA DE SAO BENTO;0;7;0;0;0;7;2017
241335 SERRA DO MEL;0;12;0;0;0;12;2017
241340 SERRA NEGRA DO NORTE;0;17;0;0;0;17;2017
241350 SERRINHA;0;5;0;0;0;5;2017
241355 SERRINHA DOS PINTOS;0;8;0;0;0;8;2017
241360 SEVERIANO MELO;0;10;0;0;0;10;2017
241370 SITIO NOVO;0;6;0;0;0;6;2017
241380 TABOLEIRO GRANDE;0;6;0;0;0;6;2017
241390 TAIPU;0;9;0;0;0;9;2017
241400 TANGARA;0;10;0;0;0;10;2017
241410 TENENTE ANANIAS;0;10;0;0;0;10;2017
241415 TENENTE LAURENTINO CRUZ;0;10;0;0;0;10;2017
241420 TIBAU DO SUL;0;11;0;0;0;11;2017
241430 TIMBAUBA DOS BATISTAS;0;4;0;0;0;4;2017
241440 TOUROS;0;30;0;0;0;30;2017
241445 TRIUNFO POTIGUAR;0;5;0;0;0;5;2017
241450 UMARIZAL;0;17;0;0;0;17;2017
241460 UPANEMA;0;15;0;0;0;15;2017
241470 VARZEA;0;4;0;0;0;4;2017
241475 VENHA-VER;0;6;0;0;0;6;2017
241480 VERA CRUZ;0;13;0;0;0;13;2017
241490 VICOSA;0;6;0;0;0;6;2017
241500 VILA FLOR;0;5;0;0;0;5;2017
250010 AGUA BRANCA;0;15;0;0;0;15;2017
250020 AGUIAR;0;8;0;0;0;8;2017
250030 ALAGOA GRANDE;0;25;0;0;0;25;2017
250040 ALAGOA NOVA;0;18;0;0;0;18;2017
250050 ALAGOINHA;0;18;0;0;0;18;2017
250053 ALCANTIL;0;9;0;0;0;9;2017
250057 ALGODAO DE JANDAIRA;0;8;0;0;0;8;2017
250060 ALHANDRA;0;23;0;0;0;23;2017
250070 SAO JOAO DO RIO DO PEIXE;0;23;0;0;0;23;2017
250073 AMPARO;0;8;0;0;0;8;2017
250077 APARECIDA;0;9;0;0;0;9;2017
250080 ARACAGI;0;21;0;0;0;21;2017
250090 ARARA;0;11;0;0;0;11;2017
250100 ARARUNA;0;26;0;0;0;26;2017
250110 AREIA;0;23;0;0;0;23;2017
250115 AREIA DE BARAUNAS;0;5;0;0;0;5;2017
250120 AREIAL;0;9;0;0;0;9;2017
250130 AROEIRAS;0;20;0;0;0;20;2017
250135 ASSUNCAO;0;7;0;0;0;7;2017
250140 BAIA DA TRAICAO;0;20;0;0;0;20;2017
250150 BANANEIRAS;0;27;0;0;0;27;2017
250153 BARAUNA;0;10;0;0;0;10;2017
250157 BARRA DE SANTANA;0;17;0;0;0;17;2017
250160 BARRA DE SANTA ROSA;0;18;0;0;0;18;2017
250170 BARRA DE SAO MIGUEL;0;9;0;0;0;9;2017
250180 BAYEUX;0;51;0;0;0;51;2017
250190 BELEM;0;26;0;0;0;26;2017
250200 BELEM DO BREJO DO CRUZ;0;14;0;0;0;14;2017
250205 BERNARDINO BATISTA;0;6;0;0;0;6;2017
250210 BOA VENTURA;0;11;0;0;0;11;2017
250215 BOA VISTA;0;7;0;0;0;7;2017
250220 BOM JESUS;0;8;0;0;0;8;2017
250230 BOM SUCESSO;0;11;0;0;0;11;2017
250240 BONITO DE SANTA FE;0;15;0;0;0;15;2017
250250 BOQUEIRAO;0;18;0;0;0;18;2017
250260 IGARACY;0;14;0;0;0;14;2017
250270 BORBOREMA;0;10;0;0;0;10;2017
250280 BREJO DO CRUZ;0;18;0;0;0;18;2017
250290 BREJO DOS SANTOS;0;7;0;0;0;7;2017
250300 CAAPORA;0;24;0;0;0;24;2017
250310 CABACEIRAS;0;10;0;0;0;10;2017
250320 CABEDELO;0;65;0;0;0;65;2017
250330 CACHOEIRA DOS INDIOS;0;20;0;0;0;20;2017
250340 CACIMBA DE AREIA;0;9;0;0;0;9;2017
250350 CACIMBA DE DENTRO;0;12;0;0;0;12;2017
250355 CACIMBAS;0;9;0;0;0;9;2017
250360 CAICARA;0;15;0;0;0;15;2017
250370 CAJAZEIRAS;0;119;0;0;0;119;2017
250375 CAJAZEIRINHAS;0;9;0;0;0;9;2017
250380 CALDAS BRANDAO;0;8;0;0;0;8;2017
250390 CAMALAU;0;5;0;0;0;5;2017
250400 CAMPINA GRANDE;0;696;0;0;0;696;2017
250403 CAPIM;0;7;0;0;0;7;2017
250407 CARAUBAS;0;4;0;0;0;4;2017
250410 CARRAPATEIRA;0;3;0;0;0;3;2017
250415 CASSERENGUE;0;7;0;0;0;7;2017
250420 CATINGUEIRA;0;12;0;0;0;12;2017
250430 CATOLE DO ROCHA;0;42;0;0;0;42;2017
250435 CATURITE;0;9;0;0;0;9;2017
250440 CONCEICAO;0;28;0;0;0;28;2017
250450 CONDADO;0;16;0;0;0;16;2017
250460 CONDE;0;24;0;0;0;24;2017
250470 CONGO;0;11;0;0;0;11;2017
250480 COREMAS;0;29;0;0;0;29;2017
250485 COXIXOLA;0;3;0;0;0;3;2017
250490 CRUZ DO ESPIRITO SANTO;0;12;0;0;0;12;2017
250500 CUBATI;0;10;0;0;0;10;2017
250510 CUITE;0;27;0;0;0;27;2017
250520 CUITEGI;0;11;0;0;0;11;2017
250523 CUITE DE MAMANGUAPE;0;8;0;0;0;8;2017
250527 CURRAL DE CIMA;0;9;0;0;0;9;2017
250530 CURRAL VELHO;0;3;0;0;0;3;2017
250535 DAMIAO;0;10;0;0;0;10;2017
250540 DESTERRO;0;13;0;0;0;13;2017
250550 VISTA SERRANA;0;10;0;0;0;10;2017
250560 DIAMANTE;0;12;0;0;0;12;2017
250570 DONA INES;0;14;0;0;0;14;2017
250580 DUAS ESTRADAS;0;6;0;0;0;6;2017
250590 EMAS;0;5;0;0;0;5;2017
250600 ESPERANCA;0;62;0;0;0;62;2017
250610 FAGUNDES;0;14;0;0;0;14;2017
250620 FREI MARTINHO;0;12;0;0;0;12;2017
250625 GADO BRAVO;0;11;0;0;0;11;2017
250630 GUARABIRA;0;85;0;0;0;85;2017
250640 GURINHEM;0;16;0;0;0;16;2017
250650 GURJAO;0;11;0;0;0;11;2017
250660 IBIARA;0;14;0;0;0;14;2017
250670 IMACULADA;0;13;0;0;0;13;2017
250680 INGA;0;18;0;0;0;18;2017
250690 ITABAIANA;0;33;0;0;0;33;2017
250700 ITAPORANGA;0;38;0;0;0;38;2017
250710 ITAPOROROCA;0;17;0;0;0;17;2017
250720 ITATUBA;0;12;0;0;0;12;2017
250730 JACARAU;0;15;0;0;0;15;2017
250740 JERICO;0;15;0;0;0;15;2017
250750 JOAO PESSOA;0;1529;0;0;0;1529;2017
250760 JUAREZ TAVORA;0;10;0;0;0;10;2017
250770 JUAZEIRINHO;0;23;0;0;0;23;2017
250780 JUNCO DO SERIDO;0;10;0;0;0;10;2017
250790 JURIPIRANGA;0;18;0;0;0;18;2017
250800 JURU;0;16;0;0;0;16;2017
250810 LAGOA;0;8;0;0;0;8;2017
250820 LAGOA DE DENTRO;0;12;0;0;0;12;2017
250830 LAGOA SECA;0;25;0;0;0;25;2017
250840 LASTRO;0;8;0;0;0;8;2017
250850 LIVRAMENTO;0;12;0;0;0;12;2017
250855 LOGRADOURO;0;11;0;0;0;11;2017
250860 LUCENA;0;16;0;0;0;16;2017
250870 MAE D'AGUA;0;9;0;0;0;9;2017
250880 MALTA;0;8;0;0;0;8;2017
250890 MAMANGUAPE;0;47;0;0;0;47;2017
250900 MANAIRA;0;11;0;0;0;11;2017
250905 MARCACAO;0;11;0;0;0;11;2017
250910 MARI;0;26;0;0;0;26;2017
250915 MARIZOPOLIS;0;11;0;0;0;11;2017
250920 MASSARANDUBA;0;15;0;0;0;15;2017
250930 MATARACA;0;11;0;0;0;11;2017
250933 MATINHAS;0;6;0;0;0;6;2017
250937 MATO GROSSO;0;5;0;0;0;5;2017
250939 MATUREIA;0;10;0;0;0;10;2017
250940 MOGEIRO;0;16;0;0;0;16;2017
250950 MONTADAS;0;13;0;0;0;13;2017
250960 MONTE HOREBE;0;4;0;0;0;4;2017
250970 MONTEIRO;0;69;0;0;0;69;2017
250980 MULUNGU;0;18;0;0;0;18;2017
250990 NATUBA;0;9;0;0;0;9;2017
251000 NAZAREZINHO;0;6;0;0;0;6;2017
251010 NOVA FLORESTA;0;12;0;0;0;12;2017
251020 NOVA OLINDA;0;8;0;0;0;8;2017
251030 NOVA PALMEIRA;0;8;0;0;0;8;2017
251040 OLHO D'AGUA;0;12;0;0;0;12;2017
251050 OLIVEDOS;0;7;0;0;0;7;2017
251060 OURO VELHO;0;6;0;0;0;6;2017
251065 PARARI;0;7;0;0;0;7;2017
251070 PASSAGEM;0;6;0;0;0;6;2017
251080 PATOS;0;176;0;0;0;176;2017
251090 PAULISTA;0;19;0;0;0;19;2017
251100 PEDRA BRANCA;0;7;0;0;0;7;2017
251110 PEDRA LAVRADA;0;10;0;0;0;10;2017
251120 PEDRAS DE FOGO;0;28;0;0;0;28;2017
251130 PIANCO;0;46;0;0;0;46;2017
251140 PICUI;0;34;0;0;0;34;2017
251150 PILAR;0;17;0;0;0;17;2017
251160 PILOES;0;11;0;0;0;11;2017
251170 PILOEZINHOS;0;6;0;0;0;6;2017
251180 PIRPIRITUBA;0;6;0;0;0;6;2017
251190 PITIMBU;0;15;0;0;0;15;2017
251200 POCINHOS;0;25;0;0;0;25;2017
251203 POCO DANTAS;0;5;0;0;0;5;2017
251207 POCO DE JOSE DE MOURA;0;6;0;0;0;6;2017
251210 POMBAL;0;60;0;0;0;60;2017
251220 PRATA;0;10;0;0;0;10;2017
251230 PRINCESA ISABEL;0;48;0;0;0;48;2017
251240 PUXINANA;0;11;0;0;0;11;2017
251250 QUEIMADAS;0;36;0;0;0;36;2017
251260 QUIXABA;0;6;0;0;0;6;2017
251270 REMIGIO;0;27;0;0;0;27;2017
251272 PEDRO REGIS;0;8;0;0;0;8;2017
251274 RIACHAO;0;10;0;0;0;10;2017
251275 RIACHAO DO BACAMARTE;0;7;0;0;0;7;2017
251276 RIACHAO DO POCO;0;7;0;0;0;7;2017
251278 RIACHO DE SANTO ANTONIO;0;5;0;0;0;5;2017
251280 RIACHO DOS CAVALOS;0;9;0;0;0;9;2017
251290 RIO TINTO;0;22;0;0;0;22;2017
251300 SALGADINHO;0;5;0;0;0;5;2017
251310 SALGADO DE SAO FELIX;0;17;0;0;0;17;2017
251315 SANTA CECILIA;0;6;0;0;0;6;2017
251320 SANTA CRUZ;0;12;0;0;0;12;2017
251330 SANTA HELENA;0;10;0;0;0;10;2017
251335 SANTA INES;0;8;0;0;0;8;2017
251340 SANTA LUZIA;0;19;0;0;0;19;2017
251350 SANTANA DE MANGUEIRA;0;10;0;0;0;10;2017
251360 SANTANA DOS GARROTES;0;13;0;0;0;13;2017
251365 JOCA CLAUDINO;0;6;0;0;0;6;2017
251370 SANTA RITA;0;87;0;0;0;87;2017
251380 SANTA TERESINHA;0;9;0;0;0;9;2017
251385 SANTO ANDRE;0;8;0;0;0;8;2017
251390 SAO BENTO;0;39;0;0;0;39;2017
251392 SAO BENTINHO;0;14;0;0;0;14;2017
251394 SAO DOMINGOS DO CARIRI;0;2;0;0;0;2;2017
251396 SAO DOMINGOS;0;7;0;0;0;7;2017
251398 SAO FRANCISCO;0;6;0;0;0;6;2017
251400 SAO JOAO DO CARIRI;0;6;0;0;0;6;2017
251410 SAO JOAO DO TIGRE;0;8;0;0;0;8;2017
251420 SAO JOSE DA LAGOA TAPADA;0;10;0;0;0;10;2017
251430 SAO JOSE DE CAIANA;0;4;0;0;0;4;2017
251440 SAO JOSE DE ESPINHARAS;0;9;0;0;0;9;2017
251445 SAO JOSE DOS RAMOS;0;8;0;0;0;8;2017
251450 SAO JOSE DE PIRANHAS;0;20;0;0;0;20;2017
251455 SAO JOSE DE PRINCESA;0;6;0;0;0;6;2017
251460 SAO JOSE DO BONFIM;0;5;0;0;0;5;2017
251465 SAO JOSE DO BREJO DO CRUZ;0;2;0;0;0;2;2017
251470 SAO JOSE DO SABUGI;0;7;0;0;0;7;2017
251480 SAO JOSE DOS CORDEIROS;0;4;0;0;0;4;2017
251490 SAO MAMEDE;0;12;0;0;0;12;2017
251500 SAO MIGUEL DE TAIPU;0;9;0;0;0;9;2017
251510 SAO SEBASTIAO DE LAGOA DE ROCA;0;20;0;0;0;20;2017
251520 SAO SEBASTIAO DO UMBUZEIRO;0;7;0;0;0;7;2017
251530 SAPE;0;44;0;0;0;44;2017
251540 SAO VICENTE DO SERIDO;0;14;0;0;0;14;2017
251550 SERRA BRANCA;0;18;0;0;0;18;2017
251560 SERRA DA RAIZ;0;8;0;0;0;8;2017
251570 SERRA GRANDE;0;9;0;0;0;9;2017
251580 SERRA REDONDA;0;10;0;0;0;10;2017
251590 SERRARIA;0;11;0;0;0;11;2017
251593 SERTAOZINHO;0;8;0;0;0;8;2017
251597 SOBRADO;0;4;0;0;0;4;2017
251600 SOLANEA;0;41;0;0;0;41;2017
251610 SOLEDADE;0;18;0;0;0;18;2017
251615 SOSSEGO;0;7;0;0;0;7;2017
251620 SOUSA;0;125;0;0;0;125;2017
251630 SUME;0;41;0;0;0;41;2017
251640 TACIMA;0;15;0;0;0;15;2017
251650 TAPEROA;0;20;0;0;0;20;2017
251660 TAVARES;0;16;0;0;0;16;2017
251670 TEIXEIRA;0;18;0;0;0;18;2017
251675 TENORIO;0;6;0;0;0;6;2017
251680 TRIUNFO;0;9;0;0;0;9;2017
251690 UIRAUNA;0;29;0;0;0;29;2017
251700 UMBUZEIRO;0;18;0;0;0;18;2017
251710 VARZEA;0;3;0;0;0;3;2017
251720 VIEIROPOLIS;0;9;0;0;0;9;2017
251740 ZABELE;0;2;0;0;0;2;2017
260005 ABREU E LIMA;0;88;0;0;0;88;2017
260010 AFOGADOS DA INGAZEIRA;0;60;0;0;0;60;2017
260020 AFRANIO;0;24;0;0;0;24;2017
260030 AGRESTINA;0;35;0;0;0;35;2017
260040 AGUA PRETA;0;23;0;0;0;23;2017
260050 AGUAS BELAS;0;30;0;0;0;30;2017
260060 ALAGOINHA;0;14;0;0;0;14;2017
260070 ALIANCA;0;25;0;0;0;25;2017
260080 ALTINHO;0;18;0;0;0;18;2017
260090 AMARAJI;0;16;0;0;0;16;2017
260100 ANGELIM;0;19;0;0;0;19;2017
260105 ARACOIABA;0;17;0;0;0;17;2017
260110 ARARIPINA;0;62;0;0;0;62;2017
260120 ARCOVERDE;0;114;0;0;0;114;2017
260130 BARRA DE GUABIRABA;0;13;0;0;0;13;2017
260140 BARREIROS;0;31;0;0;0;31;2017
260150 BELEM DE MARIA;0;12;0;0;0;12;2017
260160 BELEM DE SAO FRANCISCO;0;15;0;0;0;15;2017
260170 BELO JARDIM;0;66;0;0;0;66;2017
260180 BETANIA;0;16;0;0;0;16;2017
260190 BEZERROS;0;66;0;0;0;66;2017
260200 BODOCO;0;22;0;0;0;22;2017
260210 BOM CONSELHO;0;49;0;0;0;49;2017
260220 BOM JARDIM;0;29;0;0;0;29;2017
260230 BONITO;0;22;0;0;0;22;2017
260240 BREJAO;0;14;0;0;0;14;2017
260250 BREJINHO;0;9;0;0;0;9;2017
260260 BREJO DA MADRE DE DEUS;0;32;0;0;0;32;2017
260270 BUENOS AIRES;0;13;0;0;0;13;2017
260280 BUIQUE;0;25;0;0;0;25;2017
260290 CABO DE SANTO AGOSTINHO;0;180;0;0;0;180;2017
260300 CABROBO;0;37;0;0;0;37;2017
260310 CACHOEIRINHA;0;17;0;0;0;17;2017
260320 CAETES;0;18;0;0;0;18;2017
260330 CALCADO;0;11;0;0;0;11;2017
260340 CALUMBI;0;8;0;0;0;8;2017
260345 CAMARAGIBE;0;93;0;0;0;93;2017
260350 CAMOCIM DE SAO FELIX;0;17;0;0;0;17;2017
260360 CAMUTANGA;0;12;0;0;0;12;2017
260370 CANHOTINHO;0;22;0;0;0;22;2017
260380 CAPOEIRAS;0;16;0;0;0;16;2017
260390 CARNAIBA;0;19;0;0;0;19;2017
260392 CARNAUBEIRA DA PENHA;0;12;0;0;0;12;2017
260400 CARPINA;0;86;0;0;0;86;2017
260410 CARUARU;0;517;0;0;0;517;2017
260415 CASINHAS;0;15;0;0;0;15;2017
260420 CATENDE;0;17;0;0;0;17;2017
260430 CEDRO;0;10;0;0;0;10;2017
260440 CHA DE ALEGRIA;0;13;0;0;0;13;2017
260450 CHA GRANDE;0;16;0;0;0;16;2017
260460 CONDADO;0;15;0;0;0;15;2017
260470 CORRENTES;0;15;0;0;0;15;2017
260480 CORTES;0;13;0;0;0;13;2017
260490 CUMARU;0;20;0;0;0;20;2017
260500 CUPIRA;0;21;0;0;0;21;2017
260510 CUSTODIA;0;30;0;0;0;30;2017
260515 DORMENTES;0;20;0;0;0;20;2017
260520 ESCADA;0;33;0;0;0;33;2017
260530 EXU;0;23;0;0;0;23;2017
260540 FEIRA NOVA;0;19;0;0;0;19;2017
260545 FERNANDO DE NORONHA;0;8;0;0;0;8;2017
260550 FERREIROS;0;14;0;0;0;14;2017
260560 FLORES;0;14;0;0;0;14;2017
260570 FLORESTA;0;21;0;0;0;21;2017
260580 FREI MIGUELINHO;0;12;0;0;0;12;2017
260590 GAMELEIRA;0;15;0;0;0;15;2017
260600 GARANHUNS;0;312;0;0;0;312;2017
260610 GLORIA DO GOITA;0;17;0;0;0;17;2017
260620 GOIANA;0;97;0;0;0;97;2017
260630 GRANITO;0;12;0;0;0;12;2017
260640 GRAVATA;0;77;0;0;0;77;2017
260650 IATI;0;12;0;0;0;12;2017
260660 IBIMIRIM;0;25;0;0;0;25;2017
260670 IBIRAJUBA;0;11;0;0;0;11;2017
260680 IGARASSU;0;77;0;0;0;77;2017
260690 IGUARACY;0;8;0;0;0;8;2017
260700 INAJA;0;17;0;0;0;17;2017
260710 INGAZEIRA;0;7;0;0;0;7;2017
260720 IPOJUCA;0;94;0;0;0;94;2017
260730 IPUBI;0;21;0;0;0;21;2017
260740 ITACURUBA;0;3;0;0;0;3;2017
260750 ITAIBA;0;15;0;0;0;15;2017
260760 ILHA DE ITAMARACA;0;23;0;0;0;23;2017
260765 ITAMBE;0;26;0;0;0;26;2017
260770 ITAPETIM;0;16;0;0;0;16;2017
260775 ITAPISSUMA;0;25;0;0;0;25;2017
260780 ITAQUITINGA;0;13;0;0;0;13;2017
260790 JABOATAO DOS GUARARAPES;0;402;0;0;0;402;2017
260795 JAQUEIRA;0;10;0;0;0;10;2017
260800 JATAUBA;0;13;0;0;0;13;2017
260805 JATOBA;0;15;0;0;0;15;2017
260810 JOAO ALFREDO;0;25;0;0;0;25;2017
260820 JOAQUIM NABUCO;0;12;0;0;0;12;2017
260825 JUCATI;0;11;0;0;0;11;2017
260830 JUPI;0;15;0;0;0;15;2017
260840 JUREMA;0;12;0;0;0;12;2017
260845 LAGOA DO CARRO;0;21;0;0;0;21;2017
260850 LAGOA DE ITAENGA;0;18;0;0;0;18;2017
260860 LAGOA DO OURO;0;17;0;0;0;17;2017
260870 LAGOA DOS GATOS;0;12;0;0;0;12;2017
260875 LAGOA GRANDE;0;19;0;0;0;19;2017
260880 LAJEDO;0;32;0;0;0;32;2017
260890 LIMOEIRO;0;100;0;0;0;100;2017
260900 MACAPARANA;0;17;0;0;0;17;2017
260910 MACHADOS;0;10;0;0;0;10;2017
260915 MANARI;0;13;0;0;0;13;2017
260920 MARAIAL;0;8;0;0;0;8;2017
260930 MIRANDIBA;0;9;0;0;0;9;2017
260940 MORENO;0;34;0;0;0;34;2017
260950 NAZARE DA MATA;0;28;0;0;0;28;2017
260960 OLINDA;0;223;0;0;0;223;2017
260970 OROBO;0;22;0;0;0;22;2017
260980 OROCO;0;11;0;0;0;11;2017
260990 OURICURI;0;61;0;0;0;61;2017
261000 PALMARES;0;77;0;0;0;77;2017
261010 PALMEIRINA;0;8;0;0;0;8;2017
261020 PANELAS;0;18;0;0;0;18;2017
261030 PARANATAMA;0;15;0;0;0;15;2017
261040 PARNAMIRIM;0;14;0;0;0;14;2017
261050 PASSIRA;0;31;0;0;0;31;2017
261060 PAUDALHO;0;34;0;0;0;34;2017
261070 PAULISTA;0;162;0;0;0;162;2017
261080 PEDRA;0;21;0;0;0;21;2017
261090 PESQUEIRA;0;61;0;0;0;61;2017
261100 PETROLANDIA;0;31;0;0;0;31;2017
261110 PETROLINA;0;394;0;0;0;394;2017
261120 POCAO;0;19;0;0;0;19;2017
261130 POMBOS;0;17;0;0;0;17;2017
261140 PRIMAVERA;0;9;0;0;0;9;2017
261150 QUIPAPA;0;20;0;0;0;20;2017
261153 QUIXABA;0;9;0;0;0;9;2017
261160 RECIFE;0;2311;0;0;0;2311;2017
261170 RIACHO DAS ALMAS;0;22;0;0;0;22;2017
261180 RIBEIRAO;0;22;0;0;0;22;2017
261190 RIO FORMOSO;0;15;0;0;0;15;2017
261200 SAIRE;0;11;0;0;0;11;2017
261210 SALGADINHO;0;9;0;0;0;9;2017
261220 SALGUEIRO;0;77;0;0;0;77;2017
261230 SALOA;0;17;0;0;0;17;2017
261240 SANHARO;0;14;0;0;0;14;2017
261245 SANTA CRUZ;0;14;0;0;0;14;2017
261247 SANTA CRUZ DA BAIXA VERDE;0;10;0;0;0;10;2017
261250 SANTA CRUZ DO CAPIBARIBE;0;75;0;0;0;75;2017
261255 SANTA FILOMENA;0;11;0;0;0;11;2017
261260 SANTA MARIA DA BOA VISTA;0;31;0;0;0;31;2017
261270 SANTA MARIA DO CAMBUCA;0;10;0;0;0;10;2017
261280 SANTA TEREZINHA;0;12;0;0;0;12;2017
261290 SAO BENEDITO DO SUL;0;8;0;0;0;8;2017
261300 SAO BENTO DO UNA;0;25;0;0;0;25;2017
261310 SAO CAITANO;0;21;0;0;0;21;2017
261320 SAO JOAO;0;25;0;0;0;25;2017
261330 SAO JOAQUIM DO MONTE;0;26;0;0;0;26;2017
261340 SAO JOSE DA COROA GRANDE;0;15;0;0;0;15;2017
261350 SAO JOSE DO BELMONTE;0;17;0;0;0;17;2017
261360 SAO JOSE DO EGITO;0;41;0;0;0;41;2017
261370 SAO LOURENCO DA MATA;0;44;0;0;0;44;2017
261380 SAO VICENTE FERRER;0;17;0;0;0;17;2017
261390 SERRA TALHADA;0;147;0;0;0;147;2017
261400 SERRITA;0;16;0;0;0;16;2017
261410 SERTANIA;0;33;0;0;0;33;2017
261420 SIRINHAEM;0;13;0;0;0;13;2017
261430 MOREILANDIA;0;9;0;0;0;9;2017
261440 SOLIDAO;0;9;0;0;0;9;2017
261450 SURUBIM;0;49;0;0;0;49;2017
261460 TABIRA;0;25;0;0;0;25;2017
261470 TACAIMBO;0;15;0;0;0;15;2017
261480 TACARATU;0;17;0;0;0;17;2017
261485 TAMANDARE;0;14;0;0;0;14;2017
261500 TAQUARITINGA DO NORTE;0;19;0;0;0;19;2017
261510 TEREZINHA;0;11;0;0;0;11;2017
261520 TERRA NOVA;0;9;0;0;0;9;2017
261530 TIMBAUBA;0;55;0;0;0;55;2017
261540 TORITAMA;0;20;0;0;0;20;2017
261550 TRACUNHAEM;0;11;0;0;0;11;2017
261560 TRINDADE;0;28;0;0;0;28;2017
261570 TRIUNFO;0;18;0;0;0;18;2017
261580 TUPANATINGA;0;14;0;0;0;14;2017
261590 TUPARETAMA;0;9;0;0;0;9;2017
261600 VENTUROSA;0;17;0;0;0;17;2017
261610 VERDEJANTE;0;10;0;0;0;10;2017
261618 VERTENTE DO LERIO;0;11;0;0;0;11;2017
261620 VERTENTES;0;16;0;0;0;16;2017
261630 VICENCIA;0;21;0;0;0;21;2017
261640 VITORIA DE SANTO ANTAO;0;140;0;0;0;140;2017
261650 XEXEU;0;14;0;0;0;14;2017
270010 AGUA BRANCA;0;18;0;0;0;18;2017
270020 ANADIA;0;12;0;0;0;12;2017
270030 ARAPIRACA;0;273;0;0;0;273;2017
270040 ATALAIA;0;26;0;0;0;26;2017
270050 BARRA DE SANTO ANTONIO;0;11;0;0;0;11;2017
270060 BARRA DE SAO MIGUEL;0;8;0;0;0;8;2017
270070 BATALHA;0;18;0;0;0;18;2017
270080 BELEM;0;4;0;0;0;4;2017
270090 BELO MONTE;0;9;0;0;0;9;2017
270100 BOCA DA MATA;0;18;0;0;0;18;2017
270110 BRANQUINHA;0;7;0;0;0;7;2017
270120 CACIMBINHAS;0;12;0;0;0;12;2017
270130 CAJUEIRO;0;15;0;0;0;15;2017
270135 CAMPESTRE;0;4;0;0;0;4;2017
270140 CAMPO ALEGRE;0;28;0;0;0;28;2017
270150 CAMPO GRANDE;0;9;0;0;0;9;2017
270160 CANAPI;0;10;0;0;0;10;2017
270170 CAPELA;0;15;0;0;0;15;2017
270180 CARNEIROS;0;5;0;0;0;5;2017
270190 CHA PRETA;0;7;0;0;0;7;2017
270200 COITE DO NOIA;0;14;0;0;0;14;2017
270210 COLONIA LEOPOLDINA;0;20;0;0;0;20;2017
270220 COQUEIRO SECO;0;7;0;0;0;7;2017
270230 CORURIPE;0;35;0;0;0;35;2017
270235 CRAIBAS;0;18;0;0;0;18;2017
270240 DELMIRO GOUVEIA;0;56;0;0;0;56;2017
270250 DOIS RIACHOS;0;9;0;0;0;9;2017
270255 ESTRELA DE ALAGOAS;0;15;0;0;0;15;2017
270260 FEIRA GRANDE;0;16;0;0;0;16;2017
270270 FELIZ DESERTO;0;3;0;0;0;3;2017
270280 FLEXEIRAS;0;8;0;0;0;8;2017
270290 GIRAU DO PONCIANO;0;22;0;0;0;22;2017
270300 IBATEGUARA;0;11;0;0;0;11;2017
270310 IGACI;0;18;0;0;0;18;2017
270320 IGREJA NOVA;0;23;0;0;0;23;2017
270330 INHAPI;0;13;0;0;0;13;2017
270340 JACARE DOS HOMENS;0;8;0;0;0;8;2017
270350 JACUIPE;0;3;0;0;0;3;2017
270360 JAPARATINGA;0;5;0;0;0;5;2017
270370 JARAMATAIA;0;6;0;0;0;6;2017
270375 JEQUIA DA PRAIA;0;11;0;0;0;11;2017
270380 JOAQUIM GOMES;0;16;0;0;0;16;2017
270390 JUNDIA;0;4;0;0;0;4;2017
270400 JUNQUEIRO;0;33;0;0;0;33;2017
270410 LAGOA DA CANOA;0;20;0;0;0;20;2017
