Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
150495 NOVA ESPERANCA DO PIRIA;11;0;0;0;0;11;2012
150497 NOVA IPIXUNA;7;0;0;0;0;7;2012
150500 NOVA TIMBOTEUA;8;0;0;0;0;8;2012
150503 NOVO PROGRESSO;22;0;0;0;0;22;2012
150506 NOVO REPARTIMENTO;24;0;0;0;0;24;2012
150510 OBIDOS;29;0;0;0;0;29;2012
150520 OEIRAS DO PARA;17;0;0;0;0;17;2012
150530 ORIXIMINA;36;0;0;0;0;36;2012
150540 OUREM;10;0;0;0;0;10;2012
150543 OURILANDIA DO NORTE;22;0;0;0;0;22;2012
150548 PACAJA;14;0;0;0;0;14;2012
150549 PALESTINA DO PARA;7;0;0;0;0;7;2012
150550 PARAGOMINAS;64;0;0;0;0;64;2012
150553 PARAUAPEBAS;135;0;0;0;0;135;2012
150555 PAU D'ARCO;8;0;0;0;0;8;2012
150560 PEIXE-BOI;7;0;0;0;0;7;2012
150563 PICARRA;11;0;0;0;0;11;2012
150565 PLACAS;8;0;0;0;0;8;2012
150570 PONTA DE PEDRAS;5;0;0;0;0;5;2012
150580 PORTEL;23;0;0;0;0;23;2012
150590 PORTO DE MOZ;15;0;0;0;0;15;2012
150600 PRAINHA;13;0;0;0;0;13;2012
150610 PRIMAVERA;10;0;0;0;0;10;2012
150611 QUATIPURU;7;0;0;0;0;7;2012
150613 REDENCAO;68;0;0;0;0;68;2012
150616 RIO MARIA;19;0;0;0;0;19;2012
150618 RONDON DO PARA;25;0;0;0;0;25;2012
150619 RUROPOLIS;9;0;0;0;0;9;2012
150620 SALINOPOLIS;23;0;0;0;0;23;2012
150630 SALVATERRA;15;0;0;0;0;15;2012
150635 SANTA BARBARA DO PARA;5;0;0;0;0;5;2012
150640 SANTA CRUZ DO ARARI;6;0;0;0;0;6;2012
150650 SANTA IZABEL DO PARA;39;0;0;0;0;39;2012
150655 SANTA LUZIA DO PARA;12;0;0;0;0;12;2012
150658 SANTA MARIA DAS BARREIRAS;12;0;0;0;0;12;2012
150660 SANTA MARIA DO PARA;16;0;0;0;0;16;2012
150670 SANTANA DO ARAGUAIA;26;0;0;0;0;26;2012
150680 SANTAREM;202;0;0;0;0;202;2012
150690 SANTAREM NOVO;6;0;0;0;0;6;2012
150700 SANTO ANTONIO DO TAUA;17;0;0;0;0;17;2012
150710 SAO CAETANO DE ODIVELAS;12;0;0;0;0;12;2012
150715 SAO DOMINGOS DO ARAGUAIA;14;0;0;0;0;14;2012
150720 SAO DOMINGOS DO CAPIM;17;0;0;0;0;17;2012
150730 SAO FELIX DO XINGU;35;0;0;0;0;35;2012
150740 SAO FRANCISCO DO PARA;15;0;0;0;0;15;2012
150745 SAO GERALDO DO ARAGUAIA;18;0;0;0;0;18;2012
150746 SAO JOAO DA PONTA;4;0;0;0;0;4;2012
150747 SAO JOAO DE PIRABAS;11;0;0;0;0;11;2012
150750 SAO JOAO DO ARAGUAIA;14;0;0;0;0;14;2012
150760 SAO MIGUEL DO GUAMA;38;0;0;0;0;38;2012
150770 SAO SEBASTIAO DA BOA VISTA;13;0;0;0;0;13;2012
150775 SAPUCAIA;7;0;0;0;0;7;2012
150780 SENADOR JOSE PORFIRIO;11;0;0;0;0;11;2012
150790 SOURE;11;0;0;0;0;11;2012
150795 TAILANDIA;14;0;0;0;0;14;2012
150796 TERRA ALTA;6;0;0;0;0;6;2012
150797 TERRA SANTA;15;0;0;0;0;15;2012
150800 TOME-ACU;20;0;0;0;0;20;2012
150803 TRACUATEUA;20;0;0;0;0;20;2012
150805 TRAIRAO;11;0;0;0;0;11;2012
150808 TUCUMA;37;0;0;0;0;37;2012
150810 TUCURUI;64;0;0;0;0;64;2012
150812 ULIANOPOLIS;13;0;0;0;0;13;2012
150815 URUARA;21;0;0;0;0;21;2012
150820 VIGIA;25;0;0;0;0;25;2012
150830 VISEU;22;0;0;0;0;22;2012
150835 VITORIA DO XINGU;8;0;0;0;0;8;2012
150840 XINGUARA;26;0;0;0;0;26;2012
160005 SERRA DO NAVIO;8;0;0;0;0;8;2012
160010 AMAPA;11;0;0;0;0;11;2012
160015 PEDRA BRANCA DO AMAPARI;15;0;0;0;0;15;2012
160020 CALCOENE;8;0;0;0;0;8;2012
160021 CUTIAS;5;0;0;0;0;5;2012
160023 FERREIRA GOMES;4;0;0;0;0;4;2012
160025 ITAUBAL;13;0;0;0;0;13;2012
160027 LARANJAL DO JARI;12;0;0;0;0;12;2012
160030 MACAPA;230;0;0;0;0;230;2012
160040 MAZAGAO;38;0;0;0;0;38;2012
160050 OIAPOQUE;25;0;0;0;0;25;2012
160053 PORTO GRANDE;10;0;0;0;0;10;2012
160055 PRACUUBA;4;0;0;0;0;4;2012
160060 SANTANA;41;0;0;0;0;41;2012
160070 TARTARUGALZINHO;16;0;0;0;0;16;2012
160080 VITORIA DO JARI;9;0;0;0;0;9;2012
170025 ABREULANDIA;3;0;0;0;0;3;2012
170030 AGUIARNOPOLIS;5;0;0;0;0;5;2012
170035 ALIANCA DO TOCANTINS;5;0;0;0;0;5;2012
170040 ALMAS;3;0;0;0;0;3;2012
170070 ALVORADA;7;0;0;0;0;7;2012
170100 ANANAS;5;0;0;0;0;5;2012
170105 ANGICO;2;0;0;0;0;2;2012
170110 APARECIDA DO RIO NEGRO;3;0;0;0;0;3;2012
170130 ARAGOMINAS;2;0;0;0;0;2;2012
170190 ARAGUACEMA;3;0;0;0;0;3;2012
170200 ARAGUACU;8;0;0;0;0;8;2012
170210 ARAGUAINA;146;0;0;0;0;146;2012
170215 ARAGUANA;7;0;0;0;0;7;2012
170220 ARAGUATINS;16;0;0;0;0;16;2012
170230 ARAPOEMA;4;0;0;0;0;4;2012
170240 ARRAIAS;5;0;0;0;0;5;2012
170255 AUGUSTINOPOLIS;12;0;0;0;0;12;2012
170270 AURORA DO TOCANTINS;3;0;0;0;0;3;2012
170290 AXIXA DO TOCANTINS;4;0;0;0;0;4;2012
170300 BABACULANDIA;5;0;0;0;0;5;2012
170305 BANDEIRANTES DO TOCANTINS;2;0;0;0;0;2;2012
170307 BARRA DO OURO;3;0;0;0;0;3;2012
170310 BARROLANDIA;4;0;0;0;0;4;2012
170320 BERNARDO SAYAO;3;0;0;0;0;3;2012
170330 BOM JESUS DO TOCANTINS;1;0;0;0;0;1;2012
170360 BRASILANDIA DO TOCANTINS;2;0;0;0;0;2;2012
170370 BREJINHO DE NAZARE;6;0;0;0;0;6;2012
170380 BURITI DO TOCANTINS;4;0;0;0;0;4;2012
170382 CACHOEIRINHA;2;0;0;0;0;2;2012
170384 CAMPOS LINDOS;1;0;0;0;0;1;2012
170386 CARIRI DO TOCANTINS;3;0;0;0;0;3;2012
170388 CARMOLANDIA;2;0;0;0;0;2;2012
170389 CARRASCO BONITO;4;0;0;0;0;4;2012
170390 CASEARA;3;0;0;0;0;3;2012
170410 CENTENARIO;1;0;0;0;0;1;2012
170460 CHAPADA DE AREIA;3;0;0;0;0;3;2012
170510 CHAPADA DA NATIVIDADE;2;0;0;0;0;2;2012
170550 COLINAS DO TOCANTINS;28;0;0;0;0;28;2012
170555 COMBINADO;4;0;0;0;0;4;2012
170560 CONCEICAO DO TOCANTINS;2;0;0;0;0;2;2012
170600 COUTO MAGALHAES;3;0;0;0;0;3;2012
170610 CRISTALANDIA;3;0;0;0;0;3;2012
170625 CRIXAS DO TOCANTINS;1;0;0;0;0;1;2012
170650 DARCINOPOLIS;3;0;0;0;0;3;2012
170700 DIANOPOLIS;14;0;0;0;0;14;2012
170710 DIVINOPOLIS DO TOCANTINS;6;0;0;0;0;6;2012
170720 DOIS IRMAOS DO TOCANTINS;4;0;0;0;0;4;2012
170730 DUERE;2;0;0;0;0;2;2012
170740 ESPERANTINA;2;0;0;0;0;2;2012
170755 FATIMA;3;0;0;0;0;3;2012
170765 FIGUEIROPOLIS;3;0;0;0;0;3;2012
170770 FILADELFIA;2;0;0;0;0;2;2012
170820 FORMOSO DO ARAGUAIA;11;0;0;0;0;11;2012
170825 FORTALEZA DO TABOCAO;2;0;0;0;0;2;2012
170830 GOIANORTE;3;0;0;0;0;3;2012
170900 GOIATINS;4;0;0;0;0;4;2012
170930 GUARAI;19;0;0;0;0;19;2012
170950 GURUPI;121;0;0;0;0;121;2012
170980 IPUEIRAS;2;0;0;0;0;2;2012
171050 ITACAJA;4;0;0;0;0;4;2012
171070 ITAGUATINS;3;0;0;0;0;3;2012
171090 ITAPIRATINS;1;0;0;0;0;1;2012
171110 ITAPORA DO TOCANTINS;2;0;0;0;0;2;2012
171150 JAU DO TOCANTINS;4;0;0;0;0;4;2012
171180 JUARINA;2;0;0;0;0;2;2012
171190 LAGOA DA CONFUSAO;5;0;0;0;0;5;2012
171195 LAGOA DO TOCANTINS;1;0;0;0;0;1;2012
171200 LAJEADO;3;0;0;0;0;3;2012
171215 LAVANDEIRA;1;0;0;0;0;1;2012
171240 LIZARDA;1;0;0;0;0;1;2012
171245 LUZINOPOLIS;1;0;0;0;0;1;2012
171250 MARIANOPOLIS DO TOCANTINS;5;0;0;0;0;5;2012
171270 MATEIROS;3;0;0;0;0;3;2012
171280 MAURILANDIA DO TOCANTINS;1;0;0;0;0;1;2012
171320 MIRACEMA DO TOCANTINS;17;0;0;0;0;17;2012
171330 MIRANORTE;13;0;0;0;0;13;2012
171360 MONTE DO CARMO;4;0;0;0;0;4;2012
171370 MONTE SANTO DO TOCANTINS;2;0;0;0;0;2;2012
171380 PALMEIRAS DO TOCANTINS;3;0;0;0;0;3;2012
171395 MURICILANDIA;1;0;0;0;0;1;2012
171420 NATIVIDADE;4;0;0;0;0;4;2012
171430 NAZARE;5;0;0;0;0;5;2012
171488 NOVA OLINDA;5;0;0;0;0;5;2012
171500 NOVA ROSALANDIA;4;0;0;0;0;4;2012
171510 NOVO ACORDO;4;0;0;0;0;4;2012
171515 NOVO ALEGRE;2;0;0;0;0;2;2012
171525 NOVO JARDIM;1;0;0;0;0;1;2012
171550 OLIVEIRA DE FATIMA;1;0;0;0;0;1;2012
171570 PALMEIRANTE;2;0;0;0;0;2;2012
171575 PALMEIROPOLIS;8;0;0;0;0;8;2012
171610 PARAISO DO TOCANTINS;44;0;0;0;0;44;2012
171620 PARANA;2;0;0;0;0;2;2012
171630 PAU D'ARCO;2;0;0;0;0;2;2012
171650 PEDRO AFONSO;6;0;0;0;0;6;2012
171660 PEIXE;8;0;0;0;0;8;2012
171665 PEQUIZEIRO;3;0;0;0;0;3;2012
171670 COLMEIA;8;0;0;0;0;8;2012
171700 PINDORAMA DO TOCANTINS;2;0;0;0;0;2;2012
171720 PIRAQUE;3;0;0;0;0;3;2012
171750 PIUM;9;0;0;0;0;9;2012
171780 PONTE ALTA DO BOM JESUS;3;0;0;0;0;3;2012
171790 PONTE ALTA DO TOCANTINS;3;0;0;0;0;3;2012
171800 PORTO ALEGRE DO TOCANTINS;1;0;0;0;0;1;2012
171820 PORTO NACIONAL;51;0;0;0;0;51;2012
171830 PRAIA NORTE;3;0;0;0;0;3;2012
171840 PRESIDENTE KENNEDY;4;0;0;0;0;4;2012
171845 PUGMIL;1;0;0;0;0;1;2012
171850 RECURSOLANDIA;1;0;0;0;0;1;2012
171855 RIACHINHO;4;0;0;0;0;4;2012
171865 RIO DA CONCEICAO;2;0;0;0;0;2;2012
171870 RIO DOS BOIS;1;0;0;0;0;1;2012
171875 RIO SONO;5;0;0;0;0;5;2012
171880 SAMPAIO;3;0;0;0;0;3;2012
171884 SANDOLANDIA;2;0;0;0;0;2;2012
171886 SANTA FE DO ARAGUAIA;8;0;0;0;0;8;2012
171888 SANTA MARIA DO TOCANTINS;1;0;0;0;0;1;2012
171889 SANTA RITA DO TOCANTINS;2;0;0;0;0;2;2012
171890 SANTA ROSA DO TOCANTINS;4;0;0;0;0;4;2012
171900 SANTA TEREZA DO TOCANTINS;2;0;0;0;0;2;2012
172000 SANTA TEREZINHA DO TOCANTINS;2;0;0;0;0;2;2012
172010 SAO BENTO DO TOCANTINS;2;0;0;0;0;2;2012
172015 SAO FELIX DO TOCANTINS;2;0;0;0;0;2;2012
172020 SAO MIGUEL DO TOCANTINS;4;0;0;0;0;4;2012
172025 SAO SALVADOR DO TOCANTINS;2;0;0;0;0;2;2012
172030 SAO SEBASTIAO DO TOCANTINS;4;0;0;0;0;4;2012
172049 SAO VALERIO;3;0;0;0;0;3;2012
172065 SILVANOPOLIS;5;0;0;0;0;5;2012
172080 SITIO NOVO DO TOCANTINS;5;0;0;0;0;5;2012
172085 SUCUPIRA;2;0;0;0;0;2;2012
172090 TAGUATINGA;7;0;0;0;0;7;2012
172093 TAIPAS DO TOCANTINS;1;0;0;0;0;1;2012
172097 TALISMA;1;0;0;0;0;1;2012
172100 PALMAS;401;0;0;0;0;401;2012
172110 TOCANTINIA;3;0;0;0;0;3;2012
172120 TOCANTINOPOLIS;21;0;0;0;0;21;2012
172125 TUPIRAMA;1;0;0;0;0;1;2012
172130 TUPIRATINS;1;0;0;0;0;1;2012
172208 WANDERLANDIA;5;0;0;0;0;5;2012
172210 XAMBIOA;9;0;0;0;0;9;2012
210005 ACAILANDIA;0;76;0;0;0;76;2012
210010 AFONSO CUNHA;0;4;0;0;0;4;2012
210015 AGUA DOCE DO MARANHAO;0;7;0;0;0;7;2012
210020 ALCANTARA;0;17;0;0;0;17;2012
210030 ALDEIAS ALTAS;0;13;0;0;0;13;2012
210040 ALTAMIRA DO MARANHAO;0;6;0;0;0;6;2012
210043 ALTO ALEGRE DO MARANHAO;0;8;0;0;0;8;2012
210047 ALTO ALEGRE DO PINDARE;0;23;0;0;0;23;2012
210050 ALTO PARNAIBA;0;6;0;0;0;6;2012
210055 AMAPA DO MARANHAO;0;3;0;0;0;3;2012
210060 AMARANTE DO MARANHAO;0;24;0;0;0;24;2012
210070 ANAJATUBA;0;16;0;0;0;16;2012
210080 ANAPURUS;0;9;0;0;0;9;2012
210083 APICUM-ACU;0;8;0;0;0;8;2012
210087 ARAGUANA;0;8;0;0;0;8;2012
210090 ARAIOSES;0;22;0;0;0;22;2012
210095 ARAME;0;10;0;0;0;10;2012
210100 ARARI;0;15;0;0;0;15;2012
210110 AXIXA;0;12;0;0;0;12;2012
210120 BACABAL;0;50;0;0;0;50;2012
210125 BACABEIRA;0;9;0;0;0;9;2012
210130 BACURI;0;10;0;0;0;10;2012
210135 BACURITUBA;0;3;0;0;0;3;2012
210140 BALSAS;0;90;0;0;0;90;2012
210150 BARAO DE GRAJAU;0;14;0;0;0;14;2012
210160 BARRA DO CORDA;0;49;0;0;0;49;2012
210170 BARREIRINHAS;0;24;0;0;0;24;2012
210173 BELAGUA;0;6;0;0;0;6;2012
210177 BELA VISTA DO MARANHAO;0;5;0;0;0;5;2012
210180 BENEDITO LEITE;0;7;0;0;0;7;2012
210190 BEQUIMAO;0;12;0;0;0;12;2012
210193 BERNARDO DO MEARIM;0;5;0;0;0;5;2012
210197 BOA VISTA DO GURUPI;0;2;0;0;0;2;2012
210200 BOM JARDIM;0;17;0;0;0;17;2012
210203 BOM JESUS DAS SELVAS;0;13;0;0;0;13;2012
210207 BOM LUGAR;0;7;0;0;0;7;2012
