Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
150270 CONCEICAO DO ARAGUAIA;38;0;0;0;0;38;2008
150275 CONCORDIA DO PARA;9;0;0;0;0;9;2008
150276 CUMARU DO NORTE;6;0;0;0;0;6;2008
150277 CURIONOPOLIS;7;0;0;0;0;7;2008
150280 CURRALINHO;10;0;0;0;0;10;2008
150285 CURUA;6;0;0;0;0;6;2008
150290 CURUCA;13;0;0;0;0;13;2008
150293 DOM ELISEU;11;0;0;0;0;11;2008
150295 ELDORADO DOS CARAJAS;14;0;0;0;0;14;2008
150300 FARO;6;0;0;0;0;6;2008
150304 FLORESTA DO ARAGUAIA;7;0;0;0;0;7;2008
150307 GARRAFAO DO NORTE;7;0;0;0;0;7;2008
150309 GOIANESIA DO PARA;23;0;0;0;0;23;2008
150310 GURUPA;24;0;0;0;0;24;2008
150320 IGARAPE-ACU;15;0;0;0;0;15;2008
150330 IGARAPE-MIRI;16;0;0;0;0;16;2008
150340 INHANGAPI;12;0;0;0;0;12;2008
150345 IPIXUNA DO PARA;10;0;0;0;0;10;2008
150350 IRITUIA;13;0;0;0;0;13;2008
150360 ITAITUBA;26;0;0;0;0;26;2008
150370 ITUPIRANGA;18;0;0;0;0;18;2008
150375 JACAREACANGA;4;0;0;0;0;4;2008
150380 JACUNDA;18;0;0;0;0;18;2008
150390 JURUTI;13;0;0;0;0;13;2008
150400 LIMOEIRO DO AJURU;13;0;0;0;0;13;2008
150405 MAE DO RIO;15;0;0;0;0;15;2008
150410 MAGALHAES BARATA;9;0;0;0;0;9;2008
150420 MARABA;118;0;0;0;0;118;2008
150430 MARACANA;22;0;0;0;0;22;2008
150440 MARAPANIM;17;0;0;0;0;17;2008
150442 MARITUBA;28;0;0;0;0;28;2008
150445 MEDICILANDIA;11;0;0;0;0;11;2008
150450 MELGACO;8;0;0;0;0;8;2008
150460 MOCAJUBA;14;0;0;0;0;14;2008
150470 MOJU;22;0;0;0;0;22;2008
150480 MONTE ALEGRE;51;0;0;0;0;51;2008
150490 MUANA;13;0;0;0;0;13;2008
150495 NOVA ESPERANCA DO PIRIA;9;0;0;0;0;9;2008
150497 NOVA IPIXUNA;5;0;0;0;0;5;2008
150500 NOVA TIMBOTEUA;6;0;0;0;0;6;2008
150503 NOVO PROGRESSO;18;0;0;0;0;18;2008
150506 NOVO REPARTIMENTO;13;0;0;0;0;13;2008
150510 OBIDOS;18;0;0;0;0;18;2008
150520 OEIRAS DO PARA;12;0;0;0;0;12;2008
150530 ORIXIMINA;19;0;0;0;0;19;2008
150540 OUREM;8;0;0;0;0;8;2008
150543 OURILANDIA DO NORTE;15;0;0;0;0;15;2008
150548 PACAJA;8;0;0;0;0;8;2008
150549 PALESTINA DO PARA;4;0;0;0;0;4;2008
150550 PARAGOMINAS;41;0;0;0;0;41;2008
150553 PARAUAPEBAS;96;0;0;0;0;96;2008
150555 PAU D'ARCO;8;0;0;0;0;8;2008
150560 PEIXE-BOI;6;0;0;0;0;6;2008
150563 PICARRA;10;0;0;0;0;10;2008
150565 PLACAS;6;0;0;0;0;6;2008
150570 PONTA DE PEDRAS;3;0;0;0;0;3;2008
150580 PORTEL;13;0;0;0;0;13;2008
150590 PORTO DE MOZ;15;0;0;0;0;15;2008
150600 PRAINHA;14;0;0;0;0;14;2008
150610 PRIMAVERA;9;0;0;0;0;9;2008
150611 QUATIPURU;6;0;0;0;0;6;2008
150613 REDENCAO;48;0;0;0;0;48;2008
150616 RIO MARIA;13;0;0;0;0;13;2008
150618 RONDON DO PARA;17;0;0;0;0;17;2008
150619 RUROPOLIS;7;0;0;0;0;7;2008
150620 SALINOPOLIS;15;0;0;0;0;15;2008
150630 SALVATERRA;14;0;0;0;0;14;2008
150635 SANTA BARBARA DO PARA;4;0;0;0;0;4;2008
150640 SANTA CRUZ DO ARARI;3;0;0;0;0;3;2008
150650 SANTA IZABEL DO PARA;25;0;0;0;0;25;2008
150655 SANTA LUZIA DO PARA;10;0;0;0;0;10;2008
150658 SANTA MARIA DAS BARREIRAS;11;0;0;0;0;11;2008
150660 SANTA MARIA DO PARA;12;0;0;0;0;12;2008
150670 SANTANA DO ARAGUAIA;17;0;0;0;0;17;2008
150680 SANTAREM;163;0;0;0;0;163;2008
150690 SANTAREM NOVO;3;0;0;0;0;3;2008
150700 SANTO ANTONIO DO TAUA;14;0;0;0;0;14;2008
150710 SAO CAETANO DE ODIVELAS;7;0;0;0;0;7;2008
150715 SAO DOMINGOS DO ARAGUAIA;11;0;0;0;0;11;2008
150720 SAO DOMINGOS DO CAPIM;9;0;0;0;0;9;2008
150730 SAO FELIX DO XINGU;31;0;0;0;0;31;2008
150740 SAO FRANCISCO DO PARA;13;0;0;0;0;13;2008
150745 SAO GERALDO DO ARAGUAIA;16;0;0;0;0;16;2008
150746 SAO JOAO DA PONTA;3;0;0;0;0;3;2008
150747 SAO JOAO DE PIRABAS;6;0;0;0;0;6;2008
150750 SAO JOAO DO ARAGUAIA;11;0;0;0;0;11;2008
150760 SAO MIGUEL DO GUAMA;26;0;0;0;0;26;2008
150770 SAO SEBASTIAO DA BOA VISTA;7;0;0;0;0;7;2008
150775 SAPUCAIA;4;0;0;0;0;4;2008
150780 SENADOR JOSE PORFIRIO;8;0;0;0;0;8;2008
150790 SOURE;8;0;0;0;0;8;2008
150795 TAILANDIA;9;0;0;0;0;9;2008
150796 TERRA ALTA;6;0;0;0;0;6;2008
150797 TERRA SANTA;10;0;0;0;0;10;2008
150800 TOME-ACU;12;0;0;0;0;12;2008
150803 TRACUATEUA;14;0;0;0;0;14;2008
150805 TRAIRAO;9;0;0;0;0;9;2008
150808 TUCUMA;32;0;0;0;0;32;2008
150810 TUCURUI;36;0;0;0;0;36;2008
150812 ULIANOPOLIS;6;0;0;0;0;6;2008
150815 URUARA;14;0;0;0;0;14;2008
150820 VIGIA;21;0;0;0;0;21;2008
150830 VISEU;17;0;0;0;0;17;2008
150835 VITORIA DO XINGU;6;0;0;0;0;6;2008
150840 XINGUARA;19;0;0;0;0;19;2008
160005 SERRA DO NAVIO;5;0;0;0;0;5;2008
160010 AMAPA;4;0;0;0;0;4;2008
160015 PEDRA BRANCA DO AMAPARI;13;0;0;0;0;13;2008
160020 CALCOENE;7;0;0;0;0;7;2008
160021 CUTIAS;4;0;0;0;0;4;2008
160023 FERREIRA GOMES;5;0;0;0;0;5;2008
160025 ITAUBAL;13;0;0;0;0;13;2008
160027 LARANJAL DO JARI;10;0;0;0;0;10;2008
160030 MACAPA;169;0;0;0;0;169;2008
160040 MAZAGAO;35;0;0;0;0;35;2008
160050 OIAPOQUE;27;0;0;0;0;27;2008
160053 PORTO GRANDE;6;0;0;0;0;6;2008
160055 PRACUUBA;4;0;0;0;0;4;2008
160060 SANTANA;36;0;0;0;0;36;2008
160070 TARTARUGALZINHO;15;0;0;0;0;15;2008
160080 VITORIA DO JARI;10;0;0;0;0;10;2008
170025 ABREULANDIA;2;0;0;0;0;2;2008
170030 AGUIARNOPOLIS;4;0;0;0;0;4;2008
170035 ALIANCA DO TOCANTINS;4;0;0;0;0;4;2008
170040 ALMAS;3;0;0;0;0;3;2008
170070 ALVORADA;4;0;0;0;0;4;2008
170100 ANANAS;4;0;0;0;0;4;2008
170105 ANGICO;2;0;0;0;0;2;2008
170110 APARECIDA DO RIO NEGRO;2;0;0;0;0;2;2008
170130 ARAGOMINAS;1;0;0;0;0;1;2008
170190 ARAGUACEMA;2;0;0;0;0;2;2008
170200 ARAGUACU;7;0;0;0;0;7;2008
170210 ARAGUAINA;82;0;0;0;0;82;2008
170215 ARAGUANA;3;0;0;0;0;3;2008
170220 ARAGUATINS;9;0;0;0;0;9;2008
170230 ARAPOEMA;5;0;0;0;0;5;2008
170240 ARRAIAS;5;0;0;0;0;5;2008
170255 AUGUSTINOPOLIS;9;0;0;0;0;9;2008
170270 AURORA DO TOCANTINS;2;0;0;0;0;2;2008
170290 AXIXA DO TOCANTINS;2;0;0;0;0;2;2008
170300 BABACULANDIA;5;0;0;0;0;5;2008
170305 BANDEIRANTES DO TOCANTINS;1;0;0;0;0;1;2008
170307 BARRA DO OURO;2;0;0;0;0;2;2008
170310 BARROLANDIA;2;0;0;0;0;2;2008
170320 BERNARDO SAYAO;2;0;0;0;0;2;2008
170330 BOM JESUS DO TOCANTINS;1;0;0;0;0;1;2008
170360 BRASILANDIA DO TOCANTINS;1;0;0;0;0;1;2008
170370 BREJINHO DE NAZARE;5;0;0;0;0;5;2008
170380 BURITI DO TOCANTINS;3;0;0;0;0;3;2008
170382 CACHOEIRINHA;2;0;0;0;0;2;2008
170384 CAMPOS LINDOS;1;0;0;0;0;1;2008
170386 CARIRI DO TOCANTINS;2;0;0;0;0;2;2008
170388 CARMOLANDIA;1;0;0;0;0;1;2008
170389 CARRASCO BONITO;2;0;0;0;0;2;2008
170390 CASEARA;1;0;0;0;0;1;2008
170410 CENTENARIO;1;0;0;0;0;1;2008
170460 CHAPADA DE AREIA;1;0;0;0;0;1;2008
170510 CHAPADA DA NATIVIDADE;1;0;0;0;0;1;2008
170550 COLINAS DO TOCANTINS;19;0;0;0;0;19;2008
170555 COMBINADO;3;0;0;0;0;3;2008
170560 CONCEICAO DO TOCANTINS;2;0;0;0;0;2;2008
170600 COUTO MAGALHAES;2;0;0;0;0;2;2008
170610 CRISTALANDIA;3;0;0;0;0;3;2008
170625 CRIXAS DO TOCANTINS;1;0;0;0;0;1;2008
170650 DARCINOPOLIS;1;0;0;0;0;1;2008
170700 DIANOPOLIS;14;0;0;0;0;14;2008
170710 DIVINOPOLIS DO TOCANTINS;4;0;0;0;0;4;2008
170720 DOIS IRMAOS DO TOCANTINS;2;0;0;0;0;2;2008
170730 DUERE;2;0;0;0;0;2;2008
170740 ESPERANTINA;1;0;0;0;0;1;2008
170755 FATIMA;2;0;0;0;0;2;2008
170765 FIGUEIROPOLIS;2;0;0;0;0;2;2008
170770 FILADELFIA;2;0;0;0;0;2;2008
170820 FORMOSO DO ARAGUAIA;7;0;0;0;0;7;2008
170825 FORTALEZA DO TABOCAO;1;0;0;0;0;1;2008
170830 GOIANORTE;2;0;0;0;0;2;2008
170900 GOIATINS;3;0;0;0;0;3;2008
170930 GUARAI;12;0;0;0;0;12;2008
170950 GURUPI;74;0;0;0;0;74;2008
170980 IPUEIRAS;1;0;0;0;0;1;2008
171050 ITACAJA;3;0;0;0;0;3;2008
171070 ITAGUATINS;3;0;0;0;0;3;2008
171090 ITAPIRATINS;1;0;0;0;0;1;2008
171110 ITAPORA DO TOCANTINS;2;0;0;0;0;2;2008
171150 JAU DO TOCANTINS;3;0;0;0;0;3;2008
171180 JUARINA;1;0;0;0;0;1;2008
171190 LAGOA DA CONFUSAO;5;0;0;0;0;5;2008
171195 LAGOA DO TOCANTINS;1;0;0;0;0;1;2008
171200 LAJEADO;1;0;0;0;0;1;2008
171215 LAVANDEIRA;1;0;0;0;0;1;2008
171240 LIZARDA;1;0;0;0;0;1;2008
171245 LUZINOPOLIS;1;0;0;0;0;1;2008
171250 MARIANOPOLIS DO TOCANTINS;3;0;0;0;0;3;2008
171270 MATEIROS;1;0;0;0;0;1;2008
171280 MAURILANDIA DO TOCANTINS;1;0;0;0;0;1;2008
171320 MIRACEMA DO TOCANTINS;8;0;0;0;0;8;2008
171330 MIRANORTE;6;0;0;0;0;6;2008
171360 MONTE DO CARMO;2;0;0;0;0;2;2008
171370 MONTE SANTO DO TOCANTINS;1;0;0;0;0;1;2008
171380 PALMEIRAS DO TOCANTINS;1;0;0;0;0;1;2008
171395 MURICILANDIA;1;0;0;0;0;1;2008
171420 NATIVIDADE;4;0;0;0;0;4;2008
171430 NAZARE;3;0;0;0;0;3;2008
171488 NOVA OLINDA;5;0;0;0;0;5;2008
171500 NOVA ROSALANDIA;3;0;0;0;0;3;2008
171510 NOVO ACORDO;2;0;0;0;0;2;2008
171515 NOVO ALEGRE;2;0;0;0;0;2;2008
171525 NOVO JARDIM;1;0;0;0;0;1;2008
171550 OLIVEIRA DE FATIMA;1;0;0;0;0;1;2008
171570 PALMEIRANTE;1;0;0;0;0;1;2008
171575 PALMEIROPOLIS;7;0;0;0;0;7;2008
171610 PARAISO DO TOCANTINS;29;0;0;0;0;29;2008
171620 PARANA;2;0;0;0;0;2;2008
171630 PAU D'ARCO;2;0;0;0;0;2;2008
171650 PEDRO AFONSO;5;0;0;0;0;5;2008
171660 PEIXE;7;0;0;0;0;7;2008
171665 PEQUIZEIRO;1;0;0;0;0;1;2008
171670 COLMEIA;7;0;0;0;0;7;2008
171700 PINDORAMA DO TOCANTINS;2;0;0;0;0;2;2008
171720 PIRAQUE;2;0;0;0;0;2;2008
171750 PIUM;7;0;0;0;0;7;2008
171780 PONTE ALTA DO BOM JESUS;2;0;0;0;0;2;2008
171790 PONTE ALTA DO TOCANTINS;2;0;0;0;0;2;2008
171800 PORTO ALEGRE DO TOCANTINS;1;0;0;0;0;1;2008
171820 PORTO NACIONAL;36;0;0;0;0;36;2008
171830 PRAIA NORTE;1;0;0;0;0;1;2008
171840 PRESIDENTE KENNEDY;3;0;0;0;0;3;2008
171845 PUGMIL;1;0;0;0;0;1;2008
171850 RECURSOLANDIA;1;0;0;0;0;1;2008
171855 RIACHINHO;2;0;0;0;0;2;2008
171865 RIO DA CONCEICAO;1;0;0;0;0;1;2008
171870 RIO DOS BOIS;1;0;0;0;0;1;2008
171875 RIO SONO;4;0;0;0;0;4;2008
171880 SAMPAIO;1;0;0;0;0;1;2008
171884 SANDOLANDIA;2;0;0;0;0;2;2008
171886 SANTA FE DO ARAGUAIA;5;0;0;0;0;5;2008
171888 SANTA MARIA DO TOCANTINS;1;0;0;0;0;1;2008
171889 SANTA RITA DO TOCANTINS;1;0;0;0;0;1;2008
171890 SANTA ROSA DO TOCANTINS;3;0;0;0;0;3;2008
171900 SANTA TEREZA DO TOCANTINS;1;0;0;0;0;1;2008
172000 SANTA TEREZINHA DO TOCANTINS;1;0;0;0;0;1;2008
172010 SAO BENTO DO TOCANTINS;2;0;0;0;0;2;2008
172015 SAO FELIX DO TOCANTINS;1;0;0;0;0;1;2008
172020 SAO MIGUEL DO TOCANTINS;4;0;0;0;0;4;2008
172025 SAO SALVADOR DO TOCANTINS;2;0;0;0;0;2;2008
172030 SAO SEBASTIAO DO TOCANTINS;2;0;0;0;0;2;2008
172049 SAO VALERIO;2;0;0;0;0;2;2008
172065 SILVANOPOLIS;3;0;0;0;0;3;2008
172080 SITIO NOVO DO TOCANTINS;4;0;0;0;0;4;2008
172085 SUCUPIRA;1;0;0;0;0;1;2008
172090 TAGUATINGA;4;0;0;0;0;4;2008
172093 TAIPAS DO TOCANTINS;1;0;0;0;0;1;2008
172097 TALISMA;1;0;0;0;0;1;2008
172100 PALMAS;276;0;0;0;0;276;2008
172110 TOCANTINIA;1;0;0;0;0;1;2008
172120 TOCANTINOPOLIS;10;0;0;0;0;10;2008
172125 TUPIRAMA;1;0;0;0;0;1;2008
172130 TUPIRATINS;1;0;0;0;0;1;2008
172208 WANDERLANDIA;2;0;0;0;0;2;2008
172210 XAMBIOA;7;0;0;0;0;7;2008
210005 ACAILANDIA;0;81;0;0;0;81;2008
210010 AFONSO CUNHA;0;2;0;0;0;2;2008
210015 AGUA DOCE DO MARANHAO;0;6;0;0;0;6;2008
210020 ALCANTARA;0;18;0;0;0;18;2008
210030 ALDEIAS ALTAS;0;10;0;0;0;10;2008
210040 ALTAMIRA DO MARANHAO;0;4;0;0;0;4;2008
210043 ALTO ALEGRE DO MARANHAO;0;6;0;0;0;6;2008
210047 ALTO ALEGRE DO PINDARE;0;17;0;0;0;17;2008
210050 ALTO PARNAIBA;0;4;0;0;0;4;2008
210055 AMAPA DO MARANHAO;0;3;0;0;0;3;2008
210060 AMARANTE DO MARANHAO;0;22;0;0;0;22;2008
210070 ANAJATUBA;0;13;0;0;0;13;2008
210080 ANAPURUS;0;10;0;0;0;10;2008
210083 APICUM-ACU;0;10;0;0;0;10;2008
210087 ARAGUANA;0;4;0;0;0;4;2008
210090 ARAIOSES;0;19;0;0;0;19;2008
210095 ARAME;0;8;0;0;0;8;2008
210100 ARARI;0;19;0;0;0;19;2008
210110 AXIXA;0;8;0;0;0;8;2008
210120 BACABAL;0;42;0;0;0;42;2008
210125 BACABEIRA;0;10;0;0;0;10;2008
210130 BACURI;0;8;0;0;0;8;2008
210135 BACURITUBA;0;4;0;0;0;4;2008
210140 BALSAS;0;70;0;0;0;70;2008
210150 BARAO DE GRAJAU;0;8;0;0;0;8;2008
210160 BARRA DO CORDA;0;50;0;0;0;50;2008
210170 BARREIRINHAS;0;23;0;0;0;23;2008
210173 BELAGUA;0;5;0;0;0;5;2008
210177 BELA VISTA DO MARANHAO;0;4;0;0;0;4;2008
210180 BENEDITO LEITE;0;7;0;0;0;7;2008
210190 BEQUIMAO;0;12;0;0;0;12;2008
210193 BERNARDO DO MEARIM;0;5;0;0;0;5;2008
210197 BOA VISTA DO GURUPI;0;2;0;0;0;2;2008
210200 BOM JARDIM;0;16;0;0;0;16;2008
210203 BOM JESUS DAS SELVAS;0;11;0;0;0;11;2008
210207 BOM LUGAR;0;3;0;0;0;3;2008
