Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
130220 JURUA;7;0;0;0;0;7;2024
130230 JUTAI;13;0;0;0;0;13;2024
130240 LABREA;44;0;0;0;0;44;2024
130250 MANACAPURU;52;0;0;0;0;52;2024
130255 MANAQUIRI;12;0;0;0;0;12;2024
130260 MANAUS;1601;0;0;0;0;1601;2024
130270 MANICORE;33;0;0;0;0;33;2024
130280 MARAA;12;0;0;0;0;12;2024
130290 MAUES;39;0;0;0;0;39;2024
130300 NHAMUNDA;21;0;0;0;0;21;2024
130310 NOVA OLINDA DO NORTE;30;0;0;0;0;30;2024
130320 NOVO AIRAO;8;0;0;0;0;8;2024
130330 NOVO ARIPUANA;14;0;0;0;0;14;2024
130340 PARINTINS;76;0;0;0;0;76;2024
130350 PAUINI;10;0;0;0;0;10;2024
130353 PRESIDENTE FIGUEIREDO;36;0;0;0;0;36;2024
130356 RIO PRETO DA EVA;31;0;0;0;0;31;2024
130360 SANTA ISABEL DO RIO NEGRO;30;0;0;0;0;30;2024
130370 SANTO ANTONIO DO ICA;22;0;0;0;0;22;2024
130380 SAO GABRIEL DA CACHOEIRA;44;0;0;0;0;44;2024
130390 SAO PAULO DE OLIVENCA;23;0;0;0;0;23;2024
130395 SAO SEBASTIAO DO UATUMA;8;0;0;0;0;8;2024
130400 SILVES;11;0;0;0;0;11;2024
130406 TABATINGA;41;0;0;0;0;41;2024
130410 TAPAUA;16;0;0;0;0;16;2024
130420 TEFE;48;0;0;0;0;48;2024
130423 TONANTINS;15;0;0;0;0;15;2024
130426 UARINI;8;0;0;0;0;8;2024
130430 URUCARA;15;0;0;0;0;15;2024
130440 URUCURITUBA;15;0;0;0;0;15;2024
140002 AMAJARI;41;0;0;0;0;41;2024
140005 ALTO ALEGRE;55;0;0;0;0;55;2024
140010 BOA VISTA;676;0;0;0;0;676;2024
140015 BONFIM;40;0;0;0;0;40;2024
140017 CANTA;29;0;0;0;0;29;2024
140020 CARACARAI;20;0;0;0;0;20;2024
140023 CAROEBE;15;0;0;0;0;15;2024
140028 IRACEMA;15;0;0;0;0;15;2024
140030 MUCAJAI;28;0;0;0;0;28;2024
140040 NORMANDIA;27;0;0;0;0;27;2024
140045 PACARAIMA;35;0;0;0;0;35;2024
140047 RORAINOPOLIS;39;0;0;0;0;39;2024
140050 SAO JOAO DA BALIZA;13;0;0;0;0;13;2024
140060 SAO LUIZ;3;0;0;0;0;3;2024
140070 UIRAMUTA;83;0;0;0;0;83;2024
150010 ABAETETUBA;108;0;0;0;0;108;2024
150013 ABEL FIGUEIREDO;7;0;0;0;0;7;2024
150020 ACARA;35;0;0;0;0;35;2024
150030 AFUA;38;0;0;0;0;38;2024
150034 AGUA AZUL DO NORTE;33;0;0;0;0;33;2024
150040 ALENQUER;21;0;0;0;0;21;2024
150050 ALMEIRIM;35;0;0;0;0;35;2024
150060 ALTAMIRA;153;0;0;0;0;153;2024
150070 ANAJAS;18;0;0;0;0;18;2024
150080 ANANINDEUA;317;0;0;0;0;317;2024
150085 ANAPU;38;0;0;0;0;38;2024
150090 AUGUSTO CORREA;37;0;0;0;0;37;2024
150095 AURORA DO PARA;23;0;0;0;0;23;2024
150100 AVEIRO;12;0;0;0;0;12;2024
150110 BAGRE;16;0;0;0;0;16;2024
150120 BAIAO;32;0;0;0;0;32;2024
150125 BANNACH;16;0;0;0;0;16;2024
150130 BARCARENA;122;0;0;0;0;122;2024
150140 BELEM;1731;0;0;0;0;1731;2024
150145 BELTERRA;23;0;0;0;0;23;2024
150150 BENEVIDES;39;0;0;0;0;39;2024
150157 BOM JESUS DO TOCANTINS;16;0;0;0;0;16;2024
150160 BONITO;19;0;0;0;0;19;2024
150170 BRAGANCA;107;0;0;0;0;107;2024
150172 BRASIL NOVO;30;0;0;0;0;30;2024
150175 BREJO GRANDE DO ARAGUAIA;14;0;0;0;0;14;2024
150178 BREU BRANCO;43;0;0;0;0;43;2024
150180 BREVES;108;0;0;0;0;108;2024
150190 BUJARU;23;0;0;0;0;23;2024
150195 CACHOEIRA DO PIRIA;26;0;0;0;0;26;2024
150200 CACHOEIRA DO ARARI;20;0;0;0;0;20;2024
150210 CAMETA;164;0;0;0;0;164;2024
150215 CANAA DOS CARAJAS;198;0;0;0;0;198;2024
150220 CAPANEMA;94;0;0;0;0;94;2024
150230 CAPITAO POCO;46;0;0;0;0;46;2024
150240 CASTANHAL;227;0;0;0;0;227;2024
150250 CHAVES;25;0;0;0;0;25;2024
150260 COLARES;14;0;0;0;0;14;2024
150270 CONCEICAO DO ARAGUAIA;80;0;0;0;0;80;2024
150275 CONCORDIA DO PARA;22;0;0;0;0;22;2024
150276 CUMARU DO NORTE;21;0;0;0;0;21;2024
150277 CURIONOPOLIS;18;0;0;0;0;18;2024
150280 CURRALINHO;19;0;0;0;0;19;2024
150285 CURUA;17;0;0;0;0;17;2024
150290 CURUCA;31;0;0;0;0;31;2024
150293 DOM ELISEU;47;0;0;0;0;47;2024
150295 ELDORADO DOS CARAJAS;29;0;0;0;0;29;2024
150300 FARO;9;0;0;0;0;9;2024
150304 FLORESTA DO ARAGUAIA;21;0;0;0;0;21;2024
150307 GARRAFAO DO NORTE;23;0;0;0;0;23;2024
150309 GOIANESIA DO PARA;36;0;0;0;0;36;2024
150310 GURUPA;29;0;0;0;0;29;2024
150320 IGARAPE-ACU;31;0;0;0;0;31;2024
150330 IGARAPE-MIRI;30;0;0;0;0;30;2024
150340 INHANGAPI;16;0;0;0;0;16;2024
150345 IPIXUNA DO PARA;48;0;0;0;0;48;2024
150350 IRITUIA;20;0;0;0;0;20;2024
150360 ITAITUBA;91;0;0;0;0;91;2024
150370 ITUPIRANGA;29;0;0;0;0;29;2024
150375 JACAREACANGA;42;0;0;0;0;42;2024
150380 JACUNDA;58;0;0;0;0;58;2024
150390 JURUTI;39;0;0;0;0;39;2024
150400 LIMOEIRO DO AJURU;27;0;0;0;0;27;2024
150405 MAE DO RIO;32;0;0;0;0;32;2024
150410 MAGALHAES BARATA;16;0;0;0;0;16;2024
150420 MARABA;352;0;0;0;0;352;2024
150430 MARACANA;24;0;0;0;0;24;2024
150440 MARAPANIM;31;0;0;0;0;31;2024
150442 MARITUBA;63;0;0;0;0;63;2024
150445 MEDICILANDIA;25;0;0;0;0;25;2024
150450 MELGACO;16;0;0;0;0;16;2024
150460 MOCAJUBA;20;0;0;0;0;20;2024
150470 MOJU;31;0;0;0;0;31;2024
150475 MOJUI DOS CAMPOS;16;0;0;0;0;16;2024
150480 MONTE ALEGRE;44;0;0;0;0;44;2024
150490 MUANA;14;0;0;0;0;14;2024
150495 NOVA ESPERANCA DO PIRIA;18;0;0;0;0;18;2024
150497 NOVA IPIXUNA;14;0;0;0;0;14;2024
150500 NOVA TIMBOTEUA;19;0;0;0;0;19;2024
150503 NOVO PROGRESSO;43;0;0;0;0;43;2024
150506 NOVO REPARTIMENTO;59;0;0;0;0;59;2024
150510 OBIDOS;56;0;0;0;0;56;2024
150520 OEIRAS DO PARA;26;0;0;0;0;26;2024
150530 ORIXIMINA;55;0;0;0;0;55;2024
150540 OUREM;20;0;0;0;0;20;2024
150543 OURILANDIA DO NORTE;64;0;0;0;0;64;2024
150548 PACAJA;33;0;0;0;0;33;2024
150549 PALESTINA DO PARA;11;0;0;0;0;11;2024
150550 PARAGOMINAS;115;0;0;0;0;115;2024
150553 PARAUAPEBAS;426;0;0;0;0;426;2024
150555 PAU D'ARCO;18;0;0;0;0;18;2024
150560 PEIXE-BOI;10;0;0;0;0;10;2024
150563 PICARRA;20;0;0;0;0;20;2024
150565 PLACAS;11;0;0;0;0;11;2024
150570 PONTA DE PEDRAS;13;0;0;0;0;13;2024
150580 PORTEL;35;0;0;0;0;35;2024
150590 PORTO DE MOZ;30;0;0;0;0;30;2024
150600 PRAINHA;24;0;0;0;0;24;2024
150610 PRIMAVERA;18;0;0;0;0;18;2024
150611 QUATIPURU;14;0;0;0;0;14;2024
150613 REDENCAO;120;0;0;0;0;120;2024
150616 RIO MARIA;32;0;0;0;0;32;2024
150618 RONDON DO PARA;36;0;0;0;0;36;2024
150619 RUROPOLIS;21;0;0;0;0;21;2024
150620 SALINOPOLIS;39;0;0;0;0;39;2024
150630 SALVATERRA;18;0;0;0;0;18;2024
150635 SANTA BARBARA DO PARA;20;0;0;0;0;20;2024
150640 SANTA CRUZ DO ARARI;10;0;0;0;0;10;2024
150650 SANTA IZABEL DO PARA;55;0;0;0;0;55;2024
150655 SANTA LUZIA DO PARA;30;0;0;0;0;30;2024
150658 SANTA MARIA DAS BARREIRAS;22;0;0;0;0;22;2024
150660 SANTA MARIA DO PARA;27;0;0;0;0;27;2024
150670 SANTANA DO ARAGUAIA;44;0;0;0;0;44;2024
150680 SANTAREM;438;0;0;0;0;438;2024
150690 SANTAREM NOVO;14;0;0;0;0;14;2024
150700 SANTO ANTONIO DO TAUA;23;0;0;0;0;23;2024
150710 SAO CAETANO DE ODIVELAS;20;0;0;0;0;20;2024
150715 SAO DOMINGOS DO ARAGUAIA;19;0;0;0;0;19;2024
150720 SAO DOMINGOS DO CAPIM;32;0;0;0;0;32;2024
150730 SAO FELIX DO XINGU;78;0;0;0;0;78;2024
150740 SAO FRANCISCO DO PARA;17;0;0;0;0;17;2024
150745 SAO GERALDO DO ARAGUAIA;26;0;0;0;0;26;2024
150746 SAO JOAO DA PONTA;8;0;0;0;0;8;2024
150747 SAO JOAO DE PIRABAS;21;0;0;0;0;21;2024
150750 SAO JOAO DO ARAGUAIA;15;0;0;0;0;15;2024
150760 SAO MIGUEL DO GUAMA;61;0;0;0;0;61;2024
150770 SAO SEBASTIAO DA BOA VISTA;23;0;0;0;0;23;2024
150775 SAPUCAIA;9;0;0;0;0;9;2024
150780 SENADOR JOSE PORFIRIO;21;0;0;0;0;21;2024
150790 SOURE;13;0;0;0;0;13;2024
150795 TAILANDIA;45;0;0;0;0;45;2024
150796 TERRA ALTA;10;0;0;0;0;10;2024
150797 TERRA SANTA;21;0;0;0;0;21;2024
150800 TOME-ACU;42;0;0;0;0;42;2024
150803 TRACUATEUA;29;0;0;0;0;29;2024
150805 TRAIRAO;15;0;0;0;0;15;2024
150808 TUCUMA;64;0;0;0;0;64;2024
150810 TUCURUI;107;0;0;0;0;107;2024
150812 ULIANOPOLIS;37;0;0;0;0;37;2024
150815 URUARA;32;0;0;0;0;32;2024
150820 VIGIA;32;0;0;0;0;32;2024
150830 VISEU;39;0;0;0;0;39;2024
150835 VITORIA DO XINGU;35;0;0;0;0;35;2024
150840 XINGUARA;70;0;0;0;0;70;2024
160005 SERRA DO NAVIO;11;0;0;0;0;11;2024
160010 AMAPA;15;0;0;0;0;15;2024
160015 PEDRA BRANCA DO AMAPARI;27;0;0;0;0;27;2024
160020 CALCOENE;10;0;0;0;0;10;2024
160021 CUTIAS;8;0;0;0;0;8;2024
160023 FERREIRA GOMES;14;0;0;0;0;14;2024
160025 ITAUBAL;16;0;0;0;0;16;2024
160027 LARANJAL DO JARI;31;0;0;0;0;31;2024
160030 MACAPA;669;0;0;0;0;669;2024
160040 MAZAGAO;32;0;0;0;0;32;2024
160050 OIAPOQUE;37;0;0;0;0;37;2024
160053 PORTO GRANDE;24;0;0;0;0;24;2024
160055 PRACUUBA;8;0;0;0;0;8;2024
160060 SANTANA;98;0;0;0;0;98;2024
160070 TARTARUGALZINHO;26;0;0;0;0;26;2024
160080 VITORIA DO JARI;13;0;0;0;0;13;2024
170025 ABREULANDIA;4;0;0;0;0;4;2024
170030 AGUIARNOPOLIS;6;0;0;0;0;6;2024
170035 ALIANCA DO TOCANTINS;5;0;0;0;0;5;2024
170040 ALMAS;6;0;0;0;0;6;2024
170070 ALVORADA;17;0;0;0;0;17;2024
170100 ANANAS;8;0;0;0;0;8;2024
170105 ANGICO;7;0;0;0;0;7;2024
170110 APARECIDA DO RIO NEGRO;4;0;0;0;0;4;2024
170130 ARAGOMINAS;6;0;0;0;0;6;2024
170190 ARAGUACEMA;7;0;0;0;0;7;2024
170200 ARAGUACU;11;0;0;0;0;11;2024
170210 ARAGUAINA;367;0;0;0;0;367;2024
170215 ARAGUANA;9;0;0;0;0;9;2024
170220 ARAGUATINS;32;0;0;0;0;32;2024
170230 ARAPOEMA;8;0;0;0;0;8;2024
170240 ARRAIAS;10;0;0;0;0;10;2024
170255 AUGUSTINOPOLIS;23;0;0;0;0;23;2024
170270 AURORA DO TOCANTINS;4;0;0;0;0;4;2024
170290 AXIXA DO TOCANTINS;11;0;0;0;0;11;2024
170300 BABACULANDIA;10;0;0;0;0;10;2024
170305 BANDEIRANTES DO TOCANTINS;5;0;0;0;0;5;2024
170307 BARRA DO OURO;5;0;0;0;0;5;2024
170310 BARROLANDIA;7;0;0;0;0;7;2024
170320 BERNARDO SAYAO;3;0;0;0;0;3;2024
170330 BOM JESUS DO TOCANTINS;4;0;0;0;0;4;2024
170360 BRASILANDIA DO TOCANTINS;4;0;0;0;0;4;2024
170370 BREJINHO DE NAZARE;5;0;0;0;0;5;2024
170380 BURITI DO TOCANTINS;11;0;0;0;0;11;2024
170382 CACHOEIRINHA;4;0;0;0;0;4;2024
170384 CAMPOS LINDOS;3;0;0;0;0;3;2024
170386 CARIRI DO TOCANTINS;8;0;0;0;0;8;2024
170388 CARMOLANDIA;3;0;0;0;0;3;2024
170389 CARRASCO BONITO;7;0;0;0;0;7;2024
170390 CASEARA;5;0;0;0;0;5;2024
170410 CENTENARIO;2;0;0;0;0;2;2024
170460 CHAPADA DE AREIA;4;0;0;0;0;4;2024
170510 CHAPADA DA NATIVIDADE;4;0;0;0;0;4;2024
170550 COLINAS DO TOCANTINS;59;0;0;0;0;59;2024
170555 COMBINADO;5;0;0;0;0;5;2024
170560 CONCEICAO DO TOCANTINS;8;0;0;0;0;8;2024
170600 COUTO MAGALHAES;5;0;0;0;0;5;2024
170610 CRISTALANDIA;9;0;0;0;0;9;2024
170625 CRIXAS DO TOCANTINS;4;0;0;0;0;4;2024
170650 DARCINOPOLIS;5;0;0;0;0;5;2024
170700 DIANOPOLIS;28;0;0;0;0;28;2024
170710 DIVINOPOLIS DO TOCANTINS;10;0;0;0;0;10;2024
170720 DOIS IRMAOS DO TOCANTINS;9;0;0;0;0;9;2024
170730 DUERE;7;0;0;0;0;7;2024
170740 ESPERANTINA;7;0;0;0;0;7;2024
170755 FATIMA;7;0;0;0;0;7;2024
170765 FIGUEIROPOLIS;4;0;0;0;0;4;2024
170770 FILADELFIA;13;0;0;0;0;13;2024
170820 FORMOSO DO ARAGUAIA;23;0;0;0;0;23;2024
170825 FORTALEZA DO TABOCAO;5;0;0;0;0;5;2024
170830 GOIANORTE;8;0;0;0;0;8;2024
170900 GOIATINS;15;0;0;0;0;15;2024
170930 GUARAI;44;0;0;0;0;44;2024
170950 GURUPI;239;0;0;0;0;239;2024
170980 IPUEIRAS;5;0;0;0;0;5;2024
171050 ITACAJA;12;0;0;0;0;12;2024
171070 ITAGUATINS;6;0;0;0;0;6;2024
171090 ITAPIRATINS;5;0;0;0;0;5;2024
171110 ITAPORA DO TOCANTINS;5;0;0;0;0;5;2024
171150 JAU DO TOCANTINS;8;0;0;0;0;8;2024
171180 JUARINA;4;0;0;0;0;4;2024
171190 LAGOA DA CONFUSAO;13;0;0;0;0;13;2024
171195 LAGOA DO TOCANTINS;6;0;0;0;0;6;2024
171200 LAJEADO;6;0;0;0;0;6;2024
171215 LAVANDEIRA;5;0;0;0;0;5;2024
171240 LIZARDA;3;0;0;0;0;3;2024
171245 LUZINOPOLIS;4;0;0;0;0;4;2024
171250 MARIANOPOLIS DO TOCANTINS;8;0;0;0;0;8;2024
171270 MATEIROS;4;0;0;0;0;4;2024
171280 MAURILANDIA DO TOCANTINS;6;0;0;0;0;6;2024
171320 MIRACEMA DO TOCANTINS;24;0;0;0;0;24;2024
171330 MIRANORTE;31;0;0;0;0;31;2024
171360 MONTE DO CARMO;8;0;0;0;0;8;2024
171370 MONTE SANTO DO TOCANTINS;3;0;0;0;0;3;2024
171380 PALMEIRAS DO TOCANTINS;5;0;0;0;0;5;2024
171395 MURICILANDIA;4;0;0;0;0;4;2024
171420 NATIVIDADE;16;0;0;0;0;16;2024
171430 NAZARE;9;0;0;0;0;9;2024
171488 NOVA OLINDA;10;0;0;0;0;10;2024
171500 NOVA ROSALANDIA;4;0;0;0;0;4;2024
171510 NOVO ACORDO;8;0;0;0;0;8;2024
171515 NOVO ALEGRE;5;0;0;0;0;5;2024
171525 NOVO JARDIM;3;0;0;0;0;3;2024
171550 OLIVEIRA DE FATIMA;3;0;0;0;0;3;2024
171570 PALMEIRANTE;4;0;0;0;0;4;2024
171575 PALMEIROPOLIS;17;0;0;0;0;17;2024
171610 PARAISO DO TOCANTINS;94;0;0;0;0;94;2024
171620 PARANA;11;0;0;0;0;11;2024
171630 PAU D'ARCO;4;0;0;0;0;4;2024
171650 PEDRO AFONSO;26;0;0;0;0;26;2024
171660 PEIXE;12;0;0;0;0;12;2024
171665 PEQUIZEIRO;8;0;0;0;0;8;2024
171670 COLMEIA;13;0;0;0;0;13;2024
171700 PINDORAMA DO TOCANTINS;7;0;0;0;0;7;2024
171720 PIRAQUE;6;0;0;0;0;6;2024
171750 PIUM;11;0;0;0;0;11;2024
171780 PONTE ALTA DO BOM JESUS;5;0;0;0;0;5;2024
171790 PONTE ALTA DO TOCANTINS;7;0;0;0;0;7;2024
171800 PORTO ALEGRE DO TOCANTINS;6;0;0;0;0;6;2024
171820 PORTO NACIONAL;142;0;0;0;0;142;2024
171830 PRAIA NORTE;9;0;0;0;0;9;2024
171840 PRESIDENTE KENNEDY;4;0;0;0;0;4;2024
171845 PUGMIL;5;0;0;0;0;5;2024
171850 RECURSOLANDIA;5;0;0;0;0;5;2024
171855 RIACHINHO;5;0;0;0;0;5;2024
171865 RIO DA CONCEICAO;4;0;0;0;0;4;2024
171870 RIO DOS BOIS;5;0;0;0;0;5;2024
171875 RIO SONO;9;0;0;0;0;9;2024
171880 SAMPAIO;5;0;0;0;0;5;2024
171884 SANDOLANDIA;4;0;0;0;0;4;2024
171886 SANTA FE DO ARAGUAIA;8;0;0;0;0;8;2024
171888 SANTA MARIA DO TOCANTINS;3;0;0;0;0;3;2024
171889 SANTA RITA DO TOCANTINS;4;0;0;0;0;4;2024
171890 SANTA ROSA DO TOCANTINS;8;0;0;0;0;8;2024
171900 SANTA TEREZA DO TOCANTINS;4;0;0;0;0;4;2024
172000 SANTA TEREZINHA DO TOCANTINS;6;0;0;0;0;6;2024
172010 SAO BENTO DO TOCANTINS;8;0;0;0;0;8;2024
172015 SAO FELIX DO TOCANTINS;4;0;0;0;0;4;2024
172020 SAO MIGUEL DO TOCANTINS;6;0;0;0;0;6;2024
172025 SAO SALVADOR DO TOCANTINS;5;0;0;0;0;5;2024
172030 SAO SEBASTIAO DO TOCANTINS;5;0;0;0;0;5;2024
172049 SAO VALERIO;6;0;0;0;0;6;2024
172065 SILVANOPOLIS;9;0;0;0;0;9;2024
172080 SITIO NOVO DO TOCANTINS;11;0;0;0;0;11;2024
172085 SUCUPIRA;4;0;0;0;0;4;2024
172090 TAGUATINGA;10;0;0;0;0;10;2024
172093 TAIPAS DO TOCANTINS;3;0;0;0;0;3;2024
172097 TALISMA;4;0;0;0;0;4;2024
172100 PALMAS;829;0;0;0;0;829;2024
172110 TOCANTINIA;12;0;0;0;0;12;2024
172120 TOCANTINOPOLIS;33;0;0;0;0;33;2024
172125 TUPIRAMA;3;0;0;0;0;3;2024
172130 TUPIRATINS;4;0;0;0;0;4;2024
172208 WANDERLANDIA;8;0;0;0;0;8;2024
172210 XAMBIOA;14;0;0;0;0;14;2024
210005 ACAILANDIA;0;144;0;0;0;144;2024
210010 AFONSO CUNHA;0;9;0;0;0;9;2024
210015 AGUA DOCE DO MARANHAO;0;8;0;0;0;8;2024
210020 ALCANTARA;0;21;0;0;0;21;2024
210030 ALDEIAS ALTAS;0;17;0;0;0;17;2024
210040 ALTAMIRA DO MARANHAO;0;10;0;0;0;10;2024
210043 ALTO ALEGRE DO MARANHAO;0;18;0;0;0;18;2024
210047 ALTO ALEGRE DO PINDARE;0;23;0;0;0;23;2024
210050 ALTO PARNAIBA;0;22;0;0;0;22;2024
210055 AMAPA DO MARANHAO;0;5;0;0;0;5;2024
210060 AMARANTE DO MARANHAO;0;47;0;0;0;47;2024
210070 ANAJATUBA;0;26;0;0;0;26;2024
210080 ANAPURUS;0;14;0;0;0;14;2024
210083 APICUM-ACU;0;11;0;0;0;11;2024
210087 ARAGUANA;0;11;0;0;0;11;2024
210090 ARAIOSES;0;21;0;0;0;21;2024
210095 ARAME;0;24;0;0;0;24;2024
210100 ARARI;0;21;0;0;0;21;2024
210110 AXIXA;0;16;0;0;0;16;2024
210120 BACABAL;0;100;0;0;0;100;2024
210125 BACABEIRA;0;22;0;0;0;22;2024
210130 BACURI;0;12;0;0;0;12;2024
210135 BACURITUBA;0;8;0;0;0;8;2024
210140 BALSAS;0;167;0;0;0;167;2024
210150 BARAO DE GRAJAU;0;20;0;0;0;20;2024
210160 BARRA DO CORDA;0;88;0;0;0;88;2024
210170 BARREIRINHAS;0;41;0;0;0;41;2024
210173 BELAGUA;0;7;0;0;0;7;2024
210177 BELA VISTA DO MARANHAO;0;14;0;0;0;14;2024
210180 BENEDITO LEITE;0;6;0;0;0;6;2024
210190 BEQUIMAO;0;15;0;0;0;15;2024
210193 BERNARDO DO MEARIM;0;12;0;0;0;12;2024
210197 BOA VISTA DO GURUPI;0;6;0;0;0;6;2024
210200 BOM JARDIM;0;34;0;0;0;34;2024
