Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
110110 ITAPUA DO OESTE;3;0;0;0;0;3;2011
110120 MINISTRO ANDREAZZA;2;0;0;0;0;2;2011
110130 MIRANTE DA SERRA;11;0;0;0;0;11;2011
110140 MONTE NEGRO;11;0;0;0;0;11;2011
110143 NOVA UNIAO;5;0;0;0;0;5;2011
110145 PARECIS;4;0;0;0;0;4;2011
110146 PIMENTEIRAS DO OESTE;1;0;0;0;0;1;2011
110147 PRIMAVERA DE RONDONIA;3;0;0;0;0;3;2011
110148 SAO FELIPE D'OESTE;5;0;0;0;0;5;2011
110149 SAO FRANCISCO DO GUAPORE;8;0;0;0;0;8;2011
110150 SERINGUEIRAS;3;0;0;0;0;3;2011
110155 TEIXEIROPOLIS;4;0;0;0;0;4;2011
110160 THEOBROMA;9;0;0;0;0;9;2011
110170 URUPA;16;0;0;0;0;16;2011
110175 VALE DO ANARI;5;0;0;0;0;5;2011
110180 VALE DO PARAISO;5;0;0;0;0;5;2011
120001 ACRELANDIA;10;0;0;0;0;10;2011
120005 ASSIS BRASIL;6;0;0;0;0;6;2011
120010 BRASILEIA;15;0;0;0;0;15;2011
120013 BUJARI;4;0;0;0;0;4;2011
120017 CAPIXABA;7;0;0;0;0;7;2011
120020 CRUZEIRO DO SUL;69;0;0;0;0;69;2011
120025 EPITACIOLANDIA;8;0;0;0;0;8;2011
120030 FEIJO;10;0;0;0;0;10;2011
120032 JORDAO;4;0;0;0;0;4;2011
120033 MANCIO LIMA;17;0;0;0;0;17;2011
120034 MANOEL URBANO;5;0;0;0;0;5;2011
120035 MARECHAL THAUMATURGO;7;0;0;0;0;7;2011
120038 PLACIDO DE CASTRO;13;0;0;0;0;13;2011
120039 PORTO WALTER;5;0;0;0;0;5;2011
120040 RIO BRANCO;364;0;0;0;0;364;2011
120042 RODRIGUES ALVES;5;0;0;0;0;5;2011
120043 SANTA ROSA DO PURUS;6;0;0;0;0;6;2011
120045 SENADOR GUIOMARD;13;0;0;0;0;13;2011
120050 SENA MADUREIRA;16;0;0;0;0;16;2011
120060 TARAUACA;15;0;0;0;0;15;2011
120070 XAPURI;9;0;0;0;0;9;2011
120080 PORTO ACRE;8;0;0;0;0;8;2011
130002 ALVARAES;7;0;0;0;0;7;2011
130006 AMATURA;5;0;0;0;0;5;2011
130008 ANAMA;2;0;0;0;0;2;2011
130010 ANORI;3;0;0;0;0;3;2011
130014 APUI;9;0;0;0;0;9;2011
130020 ATALAIA DO NORTE;2;0;0;0;0;2;2011
130030 AUTAZES;18;0;0;0;0;18;2011
130040 BARCELOS;7;0;0;0;0;7;2011
130050 BARREIRINHA;5;0;0;0;0;5;2011
130060 BENJAMIN CONSTANT;11;0;0;0;0;11;2011
130063 BERURI;4;0;0;0;0;4;2011
130068 BOA VISTA DO RAMOS;4;0;0;0;0;4;2011
130070 BOCA DO ACRE;10;0;0;0;0;10;2011
130080 BORBA;17;0;0;0;0;17;2011
130083 CAAPIRANGA;4;0;0;0;0;4;2011
130090 CANUTAMA;4;0;0;0;0;4;2011
130100 CARAUARI;8;0;0;0;0;8;2011
130110 CAREIRO;11;0;0;0;0;11;2011
130115 CAREIRO DA VARZEA;10;0;0;0;0;10;2011
130120 COARI;21;0;0;0;0;21;2011
130130 CODAJAS;8;0;0;0;0;8;2011
130140 EIRUNEPE;6;0;0;0;0;6;2011
130150 ENVIRA;4;0;0;0;0;4;2011
130160 FONTE BOA;4;0;0;0;0;4;2011
130165 GUAJARA;7;0;0;0;0;7;2011
130170 HUMAITA;18;0;0;0;0;18;2011
130180 IPIXUNA;6;0;0;0;0;6;2011
130185 IRANDUBA;16;0;0;0;0;16;2011
130190 ITACOATIARA;28;0;0;0;0;28;2011
130195 ITAMARATI;2;0;0;0;0;2;2011
130200 ITAPIRANGA;6;0;0;0;0;6;2011
130210 JAPURA;6;0;0;0;0;6;2011
130220 JURUA;2;0;0;0;0;2;2011
130230 JUTAI;3;0;0;0;0;3;2011
130240 LABREA;7;0;0;0;0;7;2011
130250 MANACAPURU;28;0;0;0;0;28;2011
130255 MANAQUIRI;3;0;0;0;0;3;2011
130260 MANAUS;1102;0;0;0;0;1102;2011
130270 MANICORE;9;0;0;0;0;9;2011
130280 MARAA;7;0;0;0;0;7;2011
130290 MAUES;23;0;0;0;0;23;2011
130300 NHAMUNDA;14;0;0;0;0;14;2011
130310 NOVA OLINDA DO NORTE;13;0;0;0;0;13;2011
130320 NOVO AIRAO;9;0;0;0;0;9;2011
130330 NOVO ARIPUANA;6;0;0;0;0;6;2011
130340 PARINTINS;37;0;0;0;0;37;2011
130350 PAUINI;9;0;0;0;0;9;2011
130353 PRESIDENTE FIGUEIREDO;26;0;0;0;0;26;2011
130356 RIO PRETO DA EVA;15;0;0;0;0;15;2011
130360 SANTA ISABEL DO RIO NEGRO;8;0;0;0;0;8;2011
130370 SANTO ANTONIO DO ICA;2;0;0;0;0;2;2011
130380 SAO GABRIEL DA CACHOEIRA;23;0;0;0;0;23;2011
130390 SAO PAULO DE OLIVENCA;9;0;0;0;0;9;2011
130395 SAO SEBASTIAO DO UATUMA;6;0;0;0;0;6;2011
130400 SILVES;7;0;0;0;0;7;2011
130406 TABATINGA;15;0;0;0;0;15;2011
130410 TAPAUA;7;0;0;0;0;7;2011
130420 TEFE;39;0;0;0;0;39;2011
130423 TONANTINS;3;0;0;0;0;3;2011
130426 UARINI;3;0;0;0;0;3;2011
130430 URUCARA;7;0;0;0;0;7;2011
130440 URUCURITUBA;6;0;0;0;0;6;2011
140002 AMAJARI;22;0;0;0;0;22;2011
140005 ALTO ALEGRE;28;0;0;0;0;28;2011
140010 BOA VISTA;217;0;0;0;0;217;2011
140015 BONFIM;14;0;0;0;0;14;2011
140017 CANTA;21;0;0;0;0;21;2011
140020 CARACARAI;25;0;0;0;0;25;2011
140023 CAROEBE;7;0;0;0;0;7;2011
140028 IRACEMA;4;0;0;0;0;4;2011
140030 MUCAJAI;11;0;0;0;0;11;2011
140040 NORMANDIA;17;0;0;0;0;17;2011
140045 PACARAIMA;12;0;0;0;0;12;2011
140047 RORAINOPOLIS;12;0;0;0;0;12;2011
140050 SAO JOAO DA BALIZA;4;0;0;0;0;4;2011
140060 SAO LUIZ;6;0;0;0;0;6;2011
140070 UIRAMUTA;10;0;0;0;0;10;2011
150010 ABAETETUBA;81;0;0;0;0;81;2011
150013 ABEL FIGUEIREDO;7;0;0;0;0;7;2011
150020 ACARA;21;0;0;0;0;21;2011
150030 AFUA;14;0;0;0;0;14;2011
150034 AGUA AZUL DO NORTE;16;0;0;0;0;16;2011
150040 ALENQUER;17;0;0;0;0;17;2011
150050 ALMEIRIM;18;0;0;0;0;18;2011
150060 ALTAMIRA;66;0;0;0;0;66;2011
150070 ANAJAS;7;0;0;0;0;7;2011
150080 ANANINDEUA;126;0;0;0;0;126;2011
150085 ANAPU;10;0;0;0;0;10;2011
150090 AUGUSTO CORREA;22;0;0;0;0;22;2011
150095 AURORA DO PARA;12;0;0;0;0;12;2011
150100 AVEIRO;9;0;0;0;0;9;2011
150110 BAGRE;5;0;0;0;0;5;2011
150120 BAIAO;21;0;0;0;0;21;2011
150125 BANNACH;7;0;0;0;0;7;2011
150130 BARCARENA;69;0;0;0;0;69;2011
150140 BELEM;1571;0;0;0;0;1571;2011
150145 BELTERRA;12;0;0;0;0;12;2011
150150 BENEVIDES;21;0;0;0;0;21;2011
150157 BOM JESUS DO TOCANTINS;9;0;0;0;0;9;2011
150160 BONITO;11;0;0;0;0;11;2011
150170 BRAGANCA;40;0;0;0;0;40;2011
150172 BRASIL NOVO;16;0;0;0;0;16;2011
150175 BREJO GRANDE DO ARAGUAIA;10;0;0;0;0;10;2011
150178 BREU BRANCO;21;0;0;0;0;21;2011
150180 BREVES;41;0;0;0;0;41;2011
150190 BUJARU;11;0;0;0;0;11;2011
150195 CACHOEIRA DO PIRIA;6;0;0;0;0;6;2011
150200 CACHOEIRA DO ARARI;13;0;0;0;0;13;2011
150210 CAMETA;38;0;0;0;0;38;2011
150215 CANAA DOS CARAJAS;33;0;0;0;0;33;2011
150220 CAPANEMA;47;0;0;0;0;47;2011
150230 CAPITAO POCO;23;0;0;0;0;23;2011
150240 CASTANHAL;132;0;0;0;0;132;2011
150250 CHAVES;16;0;0;0;0;16;2011
150260 COLARES;12;0;0;0;0;12;2011
150270 CONCEICAO DO ARAGUAIA;49;0;0;0;0;49;2011
150275 CONCORDIA DO PARA;9;0;0;0;0;9;2011
150276 CUMARU DO NORTE;10;0;0;0;0;10;2011
150277 CURIONOPOLIS;10;0;0;0;0;10;2011
150280 CURRALINHO;12;0;0;0;0;12;2011
150285 CURUA;7;0;0;0;0;7;2011
150290 CURUCA;15;0;0;0;0;15;2011
150293 DOM ELISEU;15;0;0;0;0;15;2011
150295 ELDORADO DOS CARAJAS;15;0;0;0;0;15;2011
150300 FARO;6;0;0;0;0;6;2011
150304 FLORESTA DO ARAGUAIA;9;0;0;0;0;9;2011
150307 GARRAFAO DO NORTE;12;0;0;0;0;12;2011
150309 GOIANESIA DO PARA;25;0;0;0;0;25;2011
150310 GURUPA;26;0;0;0;0;26;2011
150320 IGARAPE-ACU;23;0;0;0;0;23;2011
150330 IGARAPE-MIRI;25;0;0;0;0;25;2011
150340 INHANGAPI;13;0;0;0;0;13;2011
150345 IPIXUNA DO PARA;16;0;0;0;0;16;2011
150350 IRITUIA;15;0;0;0;0;15;2011
150360 ITAITUBA;35;0;0;0;0;35;2011
150370 ITUPIRANGA;19;0;0;0;0;19;2011
150375 JACAREACANGA;4;0;0;0;0;4;2011
150380 JACUNDA;21;0;0;0;0;21;2011
150390 JURUTI;16;0;0;0;0;16;2011
150400 LIMOEIRO DO AJURU;20;0;0;0;0;20;2011
150405 MAE DO RIO;20;0;0;0;0;20;2011
150410 MAGALHAES BARATA;10;0;0;0;0;10;2011
150420 MARABA;148;0;0;0;0;148;2011
150430 MARACANA;23;0;0;0;0;23;2011
150440 MARAPANIM;17;0;0;0;0;17;2011
150442 MARITUBA;31;0;0;0;0;31;2011
150445 MEDICILANDIA;16;0;0;0;0;16;2011
150450 MELGACO;11;0;0;0;0;11;2011
150460 MOCAJUBA;20;0;0;0;0;20;2011
150470 MOJU;23;0;0;0;0;23;2011
150480 MONTE ALEGRE;47;0;0;0;0;47;2011
150490 MUANA;13;0;0;0;0;13;2011
150495 NOVA ESPERANCA DO PIRIA;11;0;0;0;0;11;2011
150497 NOVA IPIXUNA;7;0;0;0;0;7;2011
150500 NOVA TIMBOTEUA;8;0;0;0;0;8;2011
150503 NOVO PROGRESSO;21;0;0;0;0;21;2011
150506 NOVO REPARTIMENTO;21;0;0;0;0;21;2011
150510 OBIDOS;24;0;0;0;0;24;2011
150520 OEIRAS DO PARA;17;0;0;0;0;17;2011
150530 ORIXIMINA;34;0;0;0;0;34;2011
150540 OUREM;9;0;0;0;0;9;2011
150543 OURILANDIA DO NORTE;19;0;0;0;0;19;2011
150548 PACAJA;13;0;0;0;0;13;2011
150549 PALESTINA DO PARA;7;0;0;0;0;7;2011
150550 PARAGOMINAS;49;0;0;0;0;49;2011
150553 PARAUAPEBAS;126;0;0;0;0;126;2011
150555 PAU D'ARCO;8;0;0;0;0;8;2011
150560 PEIXE-BOI;7;0;0;0;0;7;2011
150563 PICARRA;11;0;0;0;0;11;2011
150565 PLACAS;8;0;0;0;0;8;2011
150570 PONTA DE PEDRAS;5;0;0;0;0;5;2011
150580 PORTEL;18;0;0;0;0;18;2011
150590 PORTO DE MOZ;15;0;0;0;0;15;2011
150600 PRAINHA;13;0;0;0;0;13;2011
150610 PRIMAVERA;10;0;0;0;0;10;2011
150611 QUATIPURU;7;0;0;0;0;7;2011
150613 REDENCAO;61;0;0;0;0;61;2011
150616 RIO MARIA;18;0;0;0;0;18;2011
150618 RONDON DO PARA;23;0;0;0;0;23;2011
150619 RUROPOLIS;9;0;0;0;0;9;2011
150620 SALINOPOLIS;20;0;0;0;0;20;2011
150630 SALVATERRA;15;0;0;0;0;15;2011
150635 SANTA BARBARA DO PARA;5;0;0;0;0;5;2011
150640 SANTA CRUZ DO ARARI;4;0;0;0;0;4;2011
150650 SANTA IZABEL DO PARA;37;0;0;0;0;37;2011
150655 SANTA LUZIA DO PARA;12;0;0;0;0;12;2011
150658 SANTA MARIA DAS BARREIRAS;12;0;0;0;0;12;2011
150660 SANTA MARIA DO PARA;13;0;0;0;0;13;2011
150670 SANTANA DO ARAGUAIA;23;0;0;0;0;23;2011
150680 SANTAREM;203;0;0;0;0;203;2011
150690 SANTAREM NOVO;5;0;0;0;0;5;2011
150700 SANTO ANTONIO DO TAUA;16;0;0;0;0;16;2011
150710 SAO CAETANO DE ODIVELAS;10;0;0;0;0;10;2011
150715 SAO DOMINGOS DO ARAGUAIA;14;0;0;0;0;14;2011
150720 SAO DOMINGOS DO CAPIM;14;0;0;0;0;14;2011
150730 SAO FELIX DO XINGU;35;0;0;0;0;35;2011
150740 SAO FRANCISCO DO PARA;15;0;0;0;0;15;2011
150745 SAO GERALDO DO ARAGUAIA;17;0;0;0;0;17;2011
150746 SAO JOAO DA PONTA;4;0;0;0;0;4;2011
150747 SAO JOAO DE PIRABAS;10;0;0;0;0;10;2011
150750 SAO JOAO DO ARAGUAIA;12;0;0;0;0;12;2011
150760 SAO MIGUEL DO GUAMA;39;0;0;0;0;39;2011
150770 SAO SEBASTIAO DA BOA VISTA;13;0;0;0;0;13;2011
150775 SAPUCAIA;7;0;0;0;0;7;2011
150780 SENADOR JOSE PORFIRIO;11;0;0;0;0;11;2011
150790 SOURE;10;0;0;0;0;10;2011
150795 TAILANDIA;13;0;0;0;0;13;2011
150796 TERRA ALTA;6;0;0;0;0;6;2011
150797 TERRA SANTA;14;0;0;0;0;14;2011
150800 TOME-ACU;17;0;0;0;0;17;2011
150803 TRACUATEUA;19;0;0;0;0;19;2011
150805 TRAIRAO;11;0;0;0;0;11;2011
150808 TUCUMA;35;0;0;0;0;35;2011
150810 TUCURUI;61;0;0;0;0;61;2011
150812 ULIANOPOLIS;12;0;0;0;0;12;2011
150815 URUARA;16;0;0;0;0;16;2011
150820 VIGIA;24;0;0;0;0;24;2011
150830 VISEU;19;0;0;0;0;19;2011
150835 VITORIA DO XINGU;8;0;0;0;0;8;2011
150840 XINGUARA;25;0;0;0;0;25;2011
160005 SERRA DO NAVIO;8;0;0;0;0;8;2011
160010 AMAPA;11;0;0;0;0;11;2011
160015 PEDRA BRANCA DO AMAPARI;13;0;0;0;0;13;2011
160020 CALCOENE;7;0;0;0;0;7;2011
160021 CUTIAS;5;0;0;0;0;5;2011
160023 FERREIRA GOMES;4;0;0;0;0;4;2011
160025 ITAUBAL;12;0;0;0;0;12;2011
160027 LARANJAL DO JARI;12;0;0;0;0;12;2011
160030 MACAPA;214;0;0;0;0;214;2011
160040 MAZAGAO;38;0;0;0;0;38;2011
160050 OIAPOQUE;28;0;0;0;0;28;2011
160053 PORTO GRANDE;7;0;0;0;0;7;2011
160055 PRACUUBA;4;0;0;0;0;4;2011
160060 SANTANA;38;0;0;0;0;38;2011
160070 TARTARUGALZINHO;16;0;0;0;0;16;2011
160080 VITORIA DO JARI;9;0;0;0;0;9;2011
170025 ABREULANDIA;3;0;0;0;0;3;2011
170030 AGUIARNOPOLIS;5;0;0;0;0;5;2011
170035 ALIANCA DO TOCANTINS;5;0;0;0;0;5;2011
170040 ALMAS;3;0;0;0;0;3;2011
170070 ALVORADA;6;0;0;0;0;6;2011
170100 ANANAS;5;0;0;0;0;5;2011
170105 ANGICO;2;0;0;0;0;2;2011
170110 APARECIDA DO RIO NEGRO;2;0;0;0;0;2;2011
170130 ARAGOMINAS;2;0;0;0;0;2;2011
170190 ARAGUACEMA;3;0;0;0;0;3;2011
170200 ARAGUACU;8;0;0;0;0;8;2011
170210 ARAGUAINA;135;0;0;0;0;135;2011
170215 ARAGUANA;4;0;0;0;0;4;2011
170220 ARAGUATINS;10;0;0;0;0;10;2011
170230 ARAPOEMA;4;0;0;0;0;4;2011
170240 ARRAIAS;5;0;0;0;0;5;2011
170255 AUGUSTINOPOLIS;12;0;0;0;0;12;2011
170270 AURORA DO TOCANTINS;3;0;0;0;0;3;2011
170290 AXIXA DO TOCANTINS;4;0;0;0;0;4;2011
170300 BABACULANDIA;5;0;0;0;0;5;2011
170305 BANDEIRANTES DO TOCANTINS;2;0;0;0;0;2;2011
170307 BARRA DO OURO;3;0;0;0;0;3;2011
170310 BARROLANDIA;4;0;0;0;0;4;2011
170320 BERNARDO SAYAO;3;0;0;0;0;3;2011
170330 BOM JESUS DO TOCANTINS;1;0;0;0;0;1;2011
170360 BRASILANDIA DO TOCANTINS;2;0;0;0;0;2;2011
170370 BREJINHO DE NAZARE;6;0;0;0;0;6;2011
170380 BURITI DO TOCANTINS;4;0;0;0;0;4;2011
170382 CACHOEIRINHA;2;0;0;0;0;2;2011
170384 CAMPOS LINDOS;1;0;0;0;0;1;2011
170386 CARIRI DO TOCANTINS;3;0;0;0;0;3;2011
170388 CARMOLANDIA;2;0;0;0;0;2;2011
170389 CARRASCO BONITO;4;0;0;0;0;4;2011
170390 CASEARA;3;0;0;0;0;3;2011
170410 CENTENARIO;1;0;0;0;0;1;2011
170460 CHAPADA DE AREIA;3;0;0;0;0;3;2011
170510 CHAPADA DA NATIVIDADE;2;0;0;0;0;2;2011
170550 COLINAS DO TOCANTINS;25;0;0;0;0;25;2011
170555 COMBINADO;4;0;0;0;0;4;2011
170560 CONCEICAO DO TOCANTINS;2;0;0;0;0;2;2011
170600 COUTO MAGALHAES;3;0;0;0;0;3;2011
170610 CRISTALANDIA;3;0;0;0;0;3;2011
170625 CRIXAS DO TOCANTINS;1;0;0;0;0;1;2011
170650 DARCINOPOLIS;3;0;0;0;0;3;2011
170700 DIANOPOLIS;14;0;0;0;0;14;2011
170710 DIVINOPOLIS DO TOCANTINS;4;0;0;0;0;4;2011
170720 DOIS IRMAOS DO TOCANTINS;3;0;0;0;0;3;2011
170730 DUERE;2;0;0;0;0;2;2011
170740 ESPERANTINA;2;0;0;0;0;2;2011
170755 FATIMA;3;0;0;0;0;3;2011
170765 FIGUEIROPOLIS;3;0;0;0;0;3;2011
170770 FILADELFIA;2;0;0;0;0;2;2011
170820 FORMOSO DO ARAGUAIA;11;0;0;0;0;11;2011
170825 FORTALEZA DO TABOCAO;2;0;0;0;0;2;2011
170830 GOIANORTE;3;0;0;0;0;3;2011
170900 GOIATINS;4;0;0;0;0;4;2011
170930 GUARAI;18;0;0;0;0;18;2011
170950 GURUPI;117;0;0;0;0;117;2011
170980 IPUEIRAS;2;0;0;0;0;2;2011
171050 ITACAJA;4;0;0;0;0;4;2011
171070 ITAGUATINS;3;0;0;0;0;3;2011
171090 ITAPIRATINS;1;0;0;0;0;1;2011
171110 ITAPORA DO TOCANTINS;2;0;0;0;0;2;2011
171150 JAU DO TOCANTINS;4;0;0;0;0;4;2011
171180 JUARINA;2;0;0;0;0;2;2011
171190 LAGOA DA CONFUSAO;5;0;0;0;0;5;2011
171195 LAGOA DO TOCANTINS;1;0;0;0;0;1;2011
171200 LAJEADO;2;0;0;0;0;2;2011
171215 LAVANDEIRA;1;0;0;0;0;1;2011
171240 LIZARDA;1;0;0;0;0;1;2011
171245 LUZINOPOLIS;1;0;0;0;0;1;2011
171250 MARIANOPOLIS DO TOCANTINS;5;0;0;0;0;5;2011
171270 MATEIROS;2;0;0;0;0;2;2011
171280 MAURILANDIA DO TOCANTINS;1;0;0;0;0;1;2011
171320 MIRACEMA DO TOCANTINS;17;0;0;0;0;17;2011
171330 MIRANORTE;10;0;0;0;0;10;2011
171360 MONTE DO CARMO;3;0;0;0;0;3;2011
171370 MONTE SANTO DO TOCANTINS;2;0;0;0;0;2;2011
171380 PALMEIRAS DO TOCANTINS;1;0;0;0;0;1;2011
171395 MURICILANDIA;1;0;0;0;0;1;2011
171420 NATIVIDADE;4;0;0;0;0;4;2011
171430 NAZARE;4;0;0;0;0;4;2011
171488 NOVA OLINDA;5;0;0;0;0;5;2011
171500 NOVA ROSALANDIA;4;0;0;0;0;4;2011
171510 NOVO ACORDO;3;0;0;0;0;3;2011
171515 NOVO ALEGRE;2;0;0;0;0;2;2011
171525 NOVO JARDIM;1;0;0;0;0;1;2011
171550 OLIVEIRA DE FATIMA;1;0;0;0;0;1;2011
171570 PALMEIRANTE;2;0;0;0;0;2;2011
171575 PALMEIROPOLIS;8;0;0;0;0;8;2011
171610 PARAISO DO TOCANTINS;39;0;0;0;0;39;2011
171620 PARANA;2;0;0;0;0;2;2011
171630 PAU D'ARCO;2;0;0;0;0;2;2011
171650 PEDRO AFONSO;6;0;0;0;0;6;2011
171660 PEIXE;8;0;0;0;0;8;2011
171665 PEQUIZEIRO;2;0;0;0;0;2;2011
171670 COLMEIA;8;0;0;0;0;8;2011
171700 PINDORAMA DO TOCANTINS;2;0;0;0;0;2;2011
171720 PIRAQUE;3;0;0;0;0;3;2011
171750 PIUM;8;0;0;0;0;8;2011
171780 PONTE ALTA DO BOM JESUS;3;0;0;0;0;3;2011
171790 PONTE ALTA DO TOCANTINS;2;0;0;0;0;2;2011
171800 PORTO ALEGRE DO TOCANTINS;1;0;0;0;0;1;2011
171820 PORTO NACIONAL;48;0;0;0;0;48;2011
171830 PRAIA NORTE;3;0;0;0;0;3;2011
171840 PRESIDENTE KENNEDY;4;0;0;0;0;4;2011
171845 PUGMIL;1;0;0;0;0;1;2011
171850 RECURSOLANDIA;1;0;0;0;0;1;2011
171855 RIACHINHO;4;0;0;0;0;4;2011
171865 RIO DA CONCEICAO;1;0;0;0;0;1;2011
171870 RIO DOS BOIS;1;0;0;0;0;1;2011
171875 RIO SONO;5;0;0;0;0;5;2011
171880 SAMPAIO;3;0;0;0;0;3;2011
171884 SANDOLANDIA;2;0;0;0;0;2;2011
171886 SANTA FE DO ARAGUAIA;8;0;0;0;0;8;2011
171888 SANTA MARIA DO TOCANTINS;1;0;0;0;0;1;2011
171889 SANTA RITA DO TOCANTINS;2;0;0;0;0;2;2011
171890 SANTA ROSA DO TOCANTINS;4;0;0;0;0;4;2011
171900 SANTA TEREZA DO TOCANTINS;1;0;0;0;0;1;2011
172000 SANTA TEREZINHA DO TOCANTINS;2;0;0;0;0;2;2011
172010 SAO BENTO DO TOCANTINS;2;0;0;0;0;2;2011
172015 SAO FELIX DO TOCANTINS;1;0;0;0;0;1;2011
172020 SAO MIGUEL DO TOCANTINS;4;0;0;0;0;4;2011
172025 SAO SALVADOR DO TOCANTINS;2;0;0;0;0;2;2011
172030 SAO SEBASTIAO DO TOCANTINS;4;0;0;0;0;4;2011
172049 SAO VALERIO;3;0;0;0;0;3;2011
172065 SILVANOPOLIS;4;0;0;0;0;4;2011
172080 SITIO NOVO DO TOCANTINS;5;0;0;0;0;5;2011
172085 SUCUPIRA;2;0;0;0;0;2;2011
172090 TAGUATINGA;7;0;0;0;0;7;2011
172093 TAIPAS DO TOCANTINS;1;0;0;0;0;1;2011
172097 TALISMA;1;0;0;0;0;1;2011
172100 PALMAS;363;0;0;0;0;363;2011
172110 TOCANTINIA;3;0;0;0;0;3;2011
172120 TOCANTINOPOLIS;19;0;0;0;0;19;2011
172125 TUPIRAMA;1;0;0;0;0;1;2011
172130 TUPIRATINS;1;0;0;0;0;1;2011
172208 WANDERLANDIA;4;0;0;0;0;4;2011
172210 XAMBIOA;9;0;0;0;0;9;2011
210005 ACAILANDIA;0;74;0;0;0;74;2011
210010 AFONSO CUNHA;0;4;0;0;0;4;2011
210015 AGUA DOCE DO MARANHAO;0;7;0;0;0;7;2011
210020 ALCANTARA;0;17;0;0;0;17;2011
210030 ALDEIAS ALTAS;0;12;0;0;0;12;2011
210040 ALTAMIRA DO MARANHAO;0;5;0;0;0;5;2011
210043 ALTO ALEGRE DO MARANHAO;0;7;0;0;0;7;2011
210047 ALTO ALEGRE DO PINDARE;0;23;0;0;0;23;2011
210050 ALTO PARNAIBA;0;5;0;0;0;5;2011
210055 AMAPA DO MARANHAO;0;3;0;0;0;3;2011
210060 AMARANTE DO MARANHAO;0;21;0;0;0;21;2011
210070 ANAJATUBA;0;14;0;0;0;14;2011
210080 ANAPURUS;0;9;0;0;0;9;2011
210083 APICUM-ACU;0;8;0;0;0;8;2011
210087 ARAGUANA;0;8;0;0;0;8;2011
210090 ARAIOSES;0;22;0;0;0;22;2011
210095 ARAME;0;9;0;0;0;9;2011
210100 ARARI;0;15;0;0;0;15;2011
210110 AXIXA;0;11;0;0;0;11;2011
210120 BACABAL;0;47;0;0;0;47;2011
210125 BACABEIRA;0;9;0;0;0;9;2011
210130 BACURI;0;9;0;0;0;9;2011
210135 BACURITUBA;0;4;0;0;0;4;2011
210140 BALSAS;0;82;0;0;0;82;2011
210150 BARAO DE GRAJAU;0;14;0;0;0;14;2011
210160 BARRA DO CORDA;0;51;0;0;0;51;2011
210170 BARREIRINHAS;0;24;0;0;0;24;2011
210173 BELAGUA;0;5;0;0;0;5;2011
210177 BELA VISTA DO MARANHAO;0;5;0;0;0;5;2011
210180 BENEDITO LEITE;0;6;0;0;0;6;2011
210190 BEQUIMAO;0;12;0;0;0;12;2011
210193 BERNARDO DO MEARIM;0;5;0;0;0;5;2011
210197 BOA VISTA DO GURUPI;0;2;0;0;0;2;2011
210200 BOM JARDIM;0;17;0;0;0;17;2011
210203 BOM JESUS DAS SELVAS;0;13;0;0;0;13;2011
210207 BOM LUGAR;0;5;0;0;0;5;2011
