Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
170980 IPUEIRAS;1;0;0;0;0;1;2010
171050 ITACAJA;4;0;0;0;0;4;2010
171070 ITAGUATINS;3;0;0;0;0;3;2010
171090 ITAPIRATINS;1;0;0;0;0;1;2010
171110 ITAPORA DO TOCANTINS;2;0;0;0;0;2;2010
171150 JAU DO TOCANTINS;3;0;0;0;0;3;2010
171180 JUARINA;1;0;0;0;0;1;2010
171190 LAGOA DA CONFUSAO;5;0;0;0;0;5;2010
171195 LAGOA DO TOCANTINS;1;0;0;0;0;1;2010
171200 LAJEADO;1;0;0;0;0;1;2010
171215 LAVANDEIRA;1;0;0;0;0;1;2010
171240 LIZARDA;1;0;0;0;0;1;2010
171245 LUZINOPOLIS;1;0;0;0;0;1;2010
171250 MARIANOPOLIS DO TOCANTINS;4;0;0;0;0;4;2010
171270 MATEIROS;1;0;0;0;0;1;2010
171280 MAURILANDIA DO TOCANTINS;1;0;0;0;0;1;2010
171320 MIRACEMA DO TOCANTINS;16;0;0;0;0;16;2010
171330 MIRANORTE;10;0;0;0;0;10;2010
171360 MONTE DO CARMO;2;0;0;0;0;2;2010
171370 MONTE SANTO DO TOCANTINS;1;0;0;0;0;1;2010
171380 PALMEIRAS DO TOCANTINS;1;0;0;0;0;1;2010
171395 MURICILANDIA;1;0;0;0;0;1;2010
171420 NATIVIDADE;4;0;0;0;0;4;2010
171430 NAZARE;3;0;0;0;0;3;2010
171488 NOVA OLINDA;5;0;0;0;0;5;2010
171500 NOVA ROSALANDIA;4;0;0;0;0;4;2010
171510 NOVO ACORDO;2;0;0;0;0;2;2010
171515 NOVO ALEGRE;2;0;0;0;0;2;2010
171525 NOVO JARDIM;1;0;0;0;0;1;2010
171550 OLIVEIRA DE FATIMA;1;0;0;0;0;1;2010
171570 PALMEIRANTE;1;0;0;0;0;1;2010
171575 PALMEIROPOLIS;8;0;0;0;0;8;2010
171610 PARAISO DO TOCANTINS;41;0;0;0;0;41;2010
171620 PARANA;2;0;0;0;0;2;2010
171630 PAU D'ARCO;2;0;0;0;0;2;2010
171650 PEDRO AFONSO;7;0;0;0;0;7;2010
171660 PEIXE;8;0;0;0;0;8;2010
171665 PEQUIZEIRO;1;0;0;0;0;1;2010
171670 COLMEIA;8;0;0;0;0;8;2010
171700 PINDORAMA DO TOCANTINS;2;0;0;0;0;2;2010
171720 PIRAQUE;3;0;0;0;0;3;2010
171750 PIUM;7;0;0;0;0;7;2010
171780 PONTE ALTA DO BOM JESUS;2;0;0;0;0;2;2010
171790 PONTE ALTA DO TOCANTINS;2;0;0;0;0;2;2010
171800 PORTO ALEGRE DO TOCANTINS;1;0;0;0;0;1;2010
171820 PORTO NACIONAL;45;0;0;0;0;45;2010
171830 PRAIA NORTE;2;0;0;0;0;2;2010
171840 PRESIDENTE KENNEDY;3;0;0;0;0;3;2010
171845 PUGMIL;1;0;0;0;0;1;2010
171850 RECURSOLANDIA;1;0;0;0;0;1;2010
171855 RIACHINHO;4;0;0;0;0;4;2010
171865 RIO DA CONCEICAO;1;0;0;0;0;1;2010
171870 RIO DOS BOIS;1;0;0;0;0;1;2010
171875 RIO SONO;5;0;0;0;0;5;2010
171880 SAMPAIO;1;0;0;0;0;1;2010
171884 SANDOLANDIA;2;0;0;0;0;2;2010
171886 SANTA FE DO ARAGUAIA;7;0;0;0;0;7;2010
171888 SANTA MARIA DO TOCANTINS;1;0;0;0;0;1;2010
171889 SANTA RITA DO TOCANTINS;2;0;0;0;0;2;2010
171890 SANTA ROSA DO TOCANTINS;3;0;0;0;0;3;2010
171900 SANTA TEREZA DO TOCANTINS;1;0;0;0;0;1;2010
172000 SANTA TEREZINHA DO TOCANTINS;1;0;0;0;0;1;2010
172010 SAO BENTO DO TOCANTINS;2;0;0;0;0;2;2010
172015 SAO FELIX DO TOCANTINS;1;0;0;0;0;1;2010
172020 SAO MIGUEL DO TOCANTINS;4;0;0;0;0;4;2010
172025 SAO SALVADOR DO TOCANTINS;2;0;0;0;0;2;2010
172030 SAO SEBASTIAO DO TOCANTINS;2;0;0;0;0;2;2010
172049 SAO VALERIO;2;0;0;0;0;2;2010
172065 SILVANOPOLIS;4;0;0;0;0;4;2010
172080 SITIO NOVO DO TOCANTINS;4;0;0;0;0;4;2010
172085 SUCUPIRA;1;0;0;0;0;1;2010
172090 TAGUATINGA;5;0;0;0;0;5;2010
172093 TAIPAS DO TOCANTINS;1;0;0;0;0;1;2010
172097 TALISMA;1;0;0;0;0;1;2010
172100 PALMAS;343;0;0;0;0;343;2010
172110 TOCANTINIA;1;0;0;0;0;1;2010
172120 TOCANTINOPOLIS;15;0;0;0;0;15;2010
172125 TUPIRAMA;1;0;0;0;0;1;2010
172130 TUPIRATINS;1;0;0;0;0;1;2010
172208 WANDERLANDIA;2;0;0;0;0;2;2010
172210 XAMBIOA;9;0;0;0;0;9;2010
210005 ACAILANDIA;0;80;0;0;0;80;2010
210010 AFONSO CUNHA;0;2;0;0;0;2;2010
210015 AGUA DOCE DO MARANHAO;0;6;0;0;0;6;2010
210020 ALCANTARA;0;18;0;0;0;18;2010
210030 ALDEIAS ALTAS;0;12;0;0;0;12;2010
210040 ALTAMIRA DO MARANHAO;0;3;0;0;0;3;2010
210043 ALTO ALEGRE DO MARANHAO;0;7;0;0;0;7;2010
210047 ALTO ALEGRE DO PINDARE;0;22;0;0;0;22;2010
210050 ALTO PARNAIBA;0;6;0;0;0;6;2010
210055 AMAPA DO MARANHAO;0;3;0;0;0;3;2010
210060 AMARANTE DO MARANHAO;0;21;0;0;0;21;2010
210070 ANAJATUBA;0;13;0;0;0;13;2010
210080 ANAPURUS;0;7;0;0;0;7;2010
210083 APICUM-ACU;0;10;0;0;0;10;2010
210087 ARAGUANA;0;5;0;0;0;5;2010
210090 ARAIOSES;0;22;0;0;0;22;2010
210095 ARAME;0;8;0;0;0;8;2010
210100 ARARI;0;17;0;0;0;17;2010
210110 AXIXA;0;9;0;0;0;9;2010
210120 BACABAL;0;44;0;0;0;44;2010
210125 BACABEIRA;0;10;0;0;0;10;2010
210130 BACURI;0;9;0;0;0;9;2010
210135 BACURITUBA;0;4;0;0;0;4;2010
210140 BALSAS;0;78;0;0;0;78;2010
210150 BARAO DE GRAJAU;0;9;0;0;0;9;2010
210160 BARRA DO CORDA;0;53;0;0;0;53;2010
210170 BARREIRINHAS;0;25;0;0;0;25;2010
210173 BELAGUA;0;4;0;0;0;4;2010
210177 BELA VISTA DO MARANHAO;0;4;0;0;0;4;2010
210180 BENEDITO LEITE;0;7;0;0;0;7;2010
210190 BEQUIMAO;0;12;0;0;0;12;2010
210193 BERNARDO DO MEARIM;0;5;0;0;0;5;2010
210197 BOA VISTA DO GURUPI;0;2;0;0;0;2;2010
210200 BOM JARDIM;0;17;0;0;0;17;2010
210203 BOM JESUS DAS SELVAS;0;11;0;0;0;11;2010
210207 BOM LUGAR;0;5;0;0;0;5;2010
